population,sheet_name,concentration,OD
35_E7,Set2_Rep1_FLZ,64,0.14579999446868896
35_E9,Set2_Rep1_FLZ,64,0.15680000185966492
35_E11,Set2_Rep1_FLZ,64,0.16259999573230743
fRS585,Set2_Rep1_FLZ,64,0.1565999984741211
Blank,Set2_Rep1_FLZ,64,0.06080000102519989
35_B2,Set1_Rep3_FLZ,64,0.2190999984741211
35_B6,Set1_Rep3_FLZ,64,0.1964000016450882
35_B8,Set1_Rep3_FLZ,64,0.19200000166893005
35_C5,Set1_Rep3_FLZ,64,0.20149999856948853
35_C7,Set1_Rep3_FLZ,64,0.19629999995231628
35_C9,Set1_Rep3_FLZ,64,0.1956000030040741
fRS585,Set1_Rep3_FLZ,64,0.16840000450611115
Blank,Set1_Rep3_FLZ,64,0.06030000001192093
35_B2,Set1_Rep2_FLZ,64,0.1891999989748001
35_B6,Set1_Rep2_FLZ,64,0.22519999742507935
35_B8,Set1_Rep2_FLZ,64,0.18389999866485596
35_C5,Set1_Rep2_FLZ,64,0.17890000343322754
35_C7,Set1_Rep2_FLZ,64,0.21729999780654907
35_C9,Set1_Rep2_FLZ,64,0.2125999927520752
fRS585,Set1_Rep2_FLZ,64,0.149399995803833
Blank,Set1_Rep2_FLZ,64,0.060600001364946365
35_B2,Set1_Rep1_FLZ,64,0.17470000684261322
35_B6,Set1_Rep1_FLZ,64,0.15620000660419464
35_B8,Set1_Rep1_FLZ,64,0.21449999511241913
35_C5,Set1_Rep1_FLZ,64,0.17949999868869781
35_C7,Set1_Rep1_FLZ,64,0.16979999840259552
35_C9,Set1_Rep1_FLZ,64,0.17630000412464142
fRS585,Set1_Rep1_FLZ,64,0.20810000598430634
Blank,Set1_Rep1_FLZ,64,0.06080000102519989
40_C9,Set4_Rep3_FLZ,32,0.3747999966144562
40_E7,Set4_Rep3_FLZ,32,0.26170000433921814
40_E11,Set4_Rep3_FLZ,32,0.36820000410079956
40_F6,Set4_Rep3_FLZ,32,0.24940000474452972
40_G9,Set4_Rep3_FLZ,32,1.0194000005722046
40_G11,Set4_Rep3_FLZ,32,0.724399983882904
fRS585,Set4_Rep3_FLZ,32,0.27869999408721924
Blank,Set4_Rep3_FLZ,32,0.05990000069141388
40_C9,Set4_Rep2_FLZ,32,0.4690000116825104
40_E7,Set4_Rep2_FLZ,32,0.3702999949455261
40_E11,Set4_Rep2_FLZ,32,0.2587999999523163
40_F6,Set4_Rep2_FLZ,32,0.2669999897480011
40_G9,Set4_Rep2_FLZ,32,0.6837000250816345
40_G11,Set4_Rep2_FLZ,32,0.6852999925613403
fRS585,Set4_Rep2_FLZ,32,0.2295999974012375
Blank,Set4_Rep2_FLZ,32,0.05959999933838844
40_C9,Set4_Rep1_FLZ,32,0.5238999724388123
40_E7,Set4_Rep1_FLZ,32,0.40540000796318054
40_E11,Set4_Rep1_FLZ,32,0.23690000176429749
40_F6,Set4_Rep1_FLZ,32,0.2054000049829483
40_G9,Set4_Rep1_FLZ,32,0.8727999925613403
40_G11,Set4_Rep1_FLZ,32,0.5888000130653381
fRS585,Set4_Rep1_FLZ,32,0.29159998893737793
Blank,Set4_Rep1_FLZ,32,0.06030000001192093
35_F2,Set3_Rep3_FLZ,32,0.3165999948978424
35_F4,Set3_Rep3_FLZ,32,0.3386000096797943
35_F6,Set3_Rep3_FLZ,32,0.23090000450611115
35_G5,Set3_Rep3_FLZ,32,0.299699991941452
35_G9,Set3_Rep3_FLZ,32,0.2741999924182892
35_G11,Set3_Rep3_FLZ,32,0.1776999980211258
fRS585,Set3_Rep3_FLZ,32,0.17579999566078186
Blank,Set3_Rep3_FLZ,32,0.05999999865889549
35_F2,Set3_Rep2_FLZ,32,0.2712000012397766
35_F4,Set3_Rep2_FLZ,32,0.1906999945640564
35_F6,Set3_Rep2_FLZ,32,0.2565999925136566
35_G5,Set3_Rep2_FLZ,32,0.30640000104904175
35_G9,Set3_Rep2_FLZ,32,0.21060000360012054
35_G11,Set3_Rep2_FLZ,32,0.2281000018119812
fRS585,Set3_Rep2_FLZ,32,0.2004999965429306
Blank,Set3_Rep2_FLZ,32,0.05979999899864197
35_F2,Set3_Rep1_FLZ,32,0.33070001006126404
35_F4,Set3_Rep1_FLZ,32,0.36250001192092896
35_F6,Set3_Rep1_FLZ,32,0.21660000085830688
35_G5,Set3_Rep1_FLZ,32,0.3059999942779541
35_G9,Set3_Rep1_FLZ,32,0.28209999203681946
35_G11,Set3_Rep1_FLZ,32,0.2777000069618225
fRS585,Set3_Rep1_FLZ,32,0.337799996137619
Blank,Set3_Rep1_FLZ,32,0.06030000001192093
35_D2,Set2_Rep3_FLZ,32,0.2694000005722046
35_D4,Set2_Rep3_FLZ,32,0.06369999796152115
35_D8,Set2_Rep3_FLZ,32,0.2815999984741211
35_E7,Set2_Rep3_FLZ,32,0.23579999804496765
35_E9,Set2_Rep3_FLZ,32,0.2825999855995178
35_E11,Set2_Rep3_FLZ,32,0.3174999952316284
fRS585,Set2_Rep3_FLZ,32,0.17910000681877136
Blank,Set2_Rep3_FLZ,32,0.061400000005960464
35_D2,Set2_Rep2_FLZ,32,0.3467000126838684
35_D4,Set2_Rep2_FLZ,32,0.06379999965429306
35_D8,Set2_Rep2_FLZ,32,0.27059999108314514
35_E7,Set2_Rep2_FLZ,32,0.26179999113082886
35_E9,Set2_Rep2_FLZ,32,0.21780000627040863
35_E11,Set2_Rep2_FLZ,32,0.20829999446868896
fRS585,Set2_Rep2_FLZ,32,0.22579999268054962
Blank,Set2_Rep2_FLZ,32,0.06109999865293503
35_D2,Set2_Rep1_FLZ,32,0.23770000040531158
35_D4,Set2_Rep1_FLZ,32,0.06440000236034393
35_D8,Set2_Rep1_FLZ,32,0.1703999936580658
35_E7,Set2_Rep1_FLZ,32,0.21780000627040863
35_E9,Set2_Rep1_FLZ,32,0.18729999661445618
35_E11,Set2_Rep1_FLZ,32,0.22450000047683716
fRS585,Set2_Rep1_FLZ,32,0.21089999377727509
Blank,Set2_Rep1_FLZ,32,0.06109999865293503
35_B2,Set1_Rep3_FLZ,32,0.2556999921798706
35_B6,Set1_Rep3_FLZ,32,0.2662999927997589
35_B8,Set1_Rep3_FLZ,32,0.2540000081062317
35_C5,Set1_Rep3_FLZ,32,0.23149999976158142
35_C7,Set1_Rep3_FLZ,32,0.24650000035762787
35_C9,Set1_Rep3_FLZ,32,0.3693999946117401
fRS585,Set1_Rep3_FLZ,32,0.2304999977350235
Blank,Set1_Rep3_FLZ,32,0.06120000034570694
35_B2,Set1_Rep2_FLZ,32,0.34119999408721924
35_B6,Set1_Rep2_FLZ,32,0.26750001311302185
35_B8,Set1_Rep2_FLZ,32,0.28519999980926514
35_C5,Set1_Rep2_FLZ,32,0.2637999951839447
35_C7,Set1_Rep2_FLZ,32,0.34279999136924744
35_C9,Set1_Rep2_FLZ,32,0.27790001034736633
fRS585,Set1_Rep2_FLZ,32,0.24639999866485596
Blank,Set1_Rep2_FLZ,32,0.06080000102519989
35_B2,Set1_Rep1_FLZ,32,0.25519999861717224
35_B6,Set1_Rep1_FLZ,32,0.32010000944137573
35_B8,Set1_Rep1_FLZ,32,0.26739999651908875
35_C5,Set1_Rep1_FLZ,32,0.20479999482631683
35_C7,Set1_Rep1_FLZ,32,0.2818000018596649
35_C9,Set1_Rep1_FLZ,32,0.25040000677108765
fRS585,Set1_Rep1_FLZ,32,0.23669999837875366
Blank,Set1_Rep1_FLZ,32,0.061000000685453415
40_C9,Set4_Rep3_FLZ,16,0.6233999729156494
40_E7,Set4_Rep3_FLZ,16,0.46399998664855957
40_E11,Set4_Rep3_FLZ,16,0.6963000297546387
40_F6,Set4_Rep3_FLZ,16,0.7077999711036682
40_G9,Set4_Rep3_FLZ,16,0.8794000148773193
40_G11,Set4_Rep3_FLZ,16,0.9503999948501587
fRS585,Set4_Rep3_FLZ,16,0.6266000270843506
Blank,Set4_Rep3_FLZ,16,0.059700001031160355
40_C9,Set4_Rep2_FLZ,16,1.1002000570297241
40_E7,Set4_Rep2_FLZ,16,0.5909000039100647
40_E11,Set4_Rep2_FLZ,16,0.7224000096321106
40_F6,Set4_Rep2_FLZ,16,0.5349000096321106
40_G9,Set4_Rep2_FLZ,16,0.7152000069618225
40_G11,Set4_Rep2_FLZ,16,0.8855000138282776
fRS585,Set4_Rep2_FLZ,16,0.5507000088691711
Blank,Set4_Rep2_FLZ,16,0.05990000069141388
40_C9,Set4_Rep1_FLZ,16,0.8116000294685364
40_E7,Set4_Rep1_FLZ,16,0.6467000246047974
40_E11,Set4_Rep1_FLZ,16,0.49950000643730164
40_F6,Set4_Rep1_FLZ,16,0.4124999940395355
40_G9,Set4_Rep1_FLZ,16,0.9736999869346619
40_G11,Set4_Rep1_FLZ,16,0.6972000002861023
fRS585,Set4_Rep1_FLZ,16,0.4388999938964844
Blank,Set4_Rep1_FLZ,16,0.05959999933838844
35_F2,Set3_Rep3_FLZ,16,0.7656999826431274
35_F4,Set3_Rep3_FLZ,16,0.7889999747276306
35_F6,Set3_Rep3_FLZ,16,0.5631999969482422
35_G5,Set3_Rep3_FLZ,16,0.6638000011444092
35_G9,Set3_Rep3_FLZ,16,0.4569999873638153
35_G11,Set3_Rep3_FLZ,16,0.3343999981880188
fRS585,Set3_Rep3_FLZ,16,0.27489998936653137
Blank,Set3_Rep3_FLZ,16,0.05959999933838844
35_F2,Set3_Rep2_FLZ,16,0.5195000171661377
35_F4,Set3_Rep2_FLZ,16,0.2976999878883362
35_F6,Set3_Rep2_FLZ,16,0.5404000282287598
35_G5,Set3_Rep2_FLZ,16,0.6204000115394592
35_G9,Set3_Rep2_FLZ,16,0.5325000286102295
35_G11,Set3_Rep2_FLZ,16,0.4074999988079071
fRS585,Set3_Rep2_FLZ,16,0.5583000183105469
Blank,Set3_Rep2_FLZ,16,0.05959999933838844
35_F2,Set3_Rep1_FLZ,16,0.491100013256073
35_F4,Set3_Rep1_FLZ,16,0.5080000162124634
35_F6,Set3_Rep1_FLZ,16,0.42309999465942383
35_G5,Set3_Rep1_FLZ,16,0.6256999969482422
35_G9,Set3_Rep1_FLZ,16,0.5529000163078308
35_G11,Set3_Rep1_FLZ,16,0.45399999618530273
fRS585,Set3_Rep1_FLZ,16,0.6108999848365784
Blank,Set3_Rep1_FLZ,16,0.059700001031160355
35_D2,Set2_Rep3_FLZ,16,0.5109000205993652
35_D4,Set2_Rep3_FLZ,16,0.06340000033378601
35_D8,Set2_Rep3_FLZ,16,0.39980000257492065
35_E7,Set2_Rep3_FLZ,16,0.44859999418258667
35_E9,Set2_Rep3_FLZ,16,0.6320000290870667
35_E11,Set2_Rep3_FLZ,16,0.4966000020503998
fRS585,Set2_Rep3_FLZ,16,0.28450000286102295
Blank,Set2_Rep3_FLZ,16,0.061000000685453415
35_D2,Set2_Rep2_FLZ,16,0.5128999948501587
35_D4,Set2_Rep2_FLZ,16,0.06379999965429306
35_D8,Set2_Rep2_FLZ,16,0.43470001220703125
35_E7,Set2_Rep2_FLZ,16,0.460999995470047
35_E9,Set2_Rep2_FLZ,16,0.3785000145435333
35_E11,Set2_Rep2_FLZ,16,0.39149999618530273
fRS585,Set2_Rep2_FLZ,16,0.5063999891281128
Blank,Set2_Rep2_FLZ,16,0.061000000685453415
35_D2,Set2_Rep1_FLZ,16,0.4359999895095825
35_D4,Set2_Rep1_FLZ,16,0.0640999972820282
35_D8,Set2_Rep1_FLZ,16,0.38019999861717224
35_E7,Set2_Rep1_FLZ,16,0.4081999957561493
35_E9,Set2_Rep1_FLZ,16,0.4471000134944916
35_E11,Set2_Rep1_FLZ,16,0.3425999879837036
fRS585,Set2_Rep1_FLZ,16,0.2840000092983246
Blank,Set2_Rep1_FLZ,16,0.06109999865293503
35_B2,Set1_Rep3_FLZ,16,0.6090999841690063
35_B6,Set1_Rep3_FLZ,16,0.36039999127388
35_B8,Set1_Rep3_FLZ,16,0.5112000107765198
35_C5,Set1_Rep3_FLZ,16,0.4666999876499176
35_C7,Set1_Rep3_FLZ,16,0.41290000081062317
35_C9,Set1_Rep3_FLZ,16,0.5654000043869019
fRS585,Set1_Rep3_FLZ,16,0.5694000124931335
Blank,Set1_Rep3_FLZ,16,0.06040000170469284
35_B2,Set1_Rep2_FLZ,16,0.5135999917984009
35_B6,Set1_Rep2_FLZ,16,0.46790000796318054
35_B8,Set1_Rep2_FLZ,16,0.4406000077724457
35_C5,Set1_Rep2_FLZ,16,0.45080000162124634
35_C7,Set1_Rep2_FLZ,16,0.5471000075340271
35_C9,Set1_Rep2_FLZ,16,0.5110999941825867
fRS585,Set1_Rep2_FLZ,16,0.32839998602867126
Blank,Set1_Rep2_FLZ,16,0.0608999989926815
35_B2,Set1_Rep1_FLZ,16,0.4758000075817108
35_B6,Set1_Rep1_FLZ,16,0.4146000146865845
35_B8,Set1_Rep1_FLZ,16,0.39100000262260437
35_C5,Set1_Rep1_FLZ,16,0.5630999803543091
35_C7,Set1_Rep1_FLZ,16,0.39739999175071716
35_C9,Set1_Rep1_FLZ,16,0.4860000014305115
fRS585,Set1_Rep1_FLZ,16,0.43560001254081726
Blank,Set1_Rep1_FLZ,16,0.061000000685453415
