well,block,test_temperature,strain,evolution_history,k,n0,r,t_mid,t_gen,sigma,note,mu
e5,1,25,40_D4,40 evolved,1.417044088380554,0.004557893682149578,11.175811273304548,0.5132733493815507,0.0620220907108241,0.02239276909957845,,3.9591543244232406
e5,1,35,40_D4,40 evolved,1.2820276086253442,0.003627211685922052,18.739409196472014,0.31297148173165784,0.03698874245674944,0.01078124414489682,,6.0061099898012
e5,1,38,40_D4,40 evolved,1.2220170128476533,0.0011164808389463607,23.00779146698785,0.3041214271273635,0.030126628257844307,0.011541839238961741,,7.028978150177555
e5,1,41,40_D4,40 evolved,1.2591316882917378,0.0020409960054394976,13.439424692677129,0.4779309811237922,0.05157565866176007,0.03242914528792519,,4.230501375740055
e5,1,42,40_D4,40 evolved,0.23420116513275696,0.014142117473744562,8.372976655878066,0.32780916772146546,0.0827838424789273,0.001899937627147434,,0.49024022210900453
e5,3,25,40_G5,40 evolved,1.4155008702726677,0.0032189791253873137,11.23184516079092,0.5416650321628365,0.06171267237369354,0.019980448435739404,,3.9746716499668495
e5,3,35,40_G5,40 evolved,1.3739378084900173,6.306698418509303e-4,23.92263908271626,0.32128352714439445,0.02897452819328506,0.09293455402352623,,8.217054578651204
e5,3,38,40_G5,40 evolved,1.3595549208464004,0.0022123572116012286,20.207266397734777,0.3176691683488224,0.03430187769671046,0.01336195987639188,,6.868222116973608
e5,3,41,40_G5,40 evolved,1.0757986732990923,0.00427522560881385,10.960457911439772,0.50399352539577,0.06324071367825664,0.028455133225859686,,2.9478115199693615
e5,3,42,40_G5,40 evolved,0.08313364566433588,0.00692455374509086,10.584601050682874,0.2265940068748148,0.065486377544218,0.004386525871997681,,0.21998411831145684
e7,1,25,35_F4,35 evolved,1.4330173014523404,0.006036556795178825,10.991862439547434,0.4972298708693204,0.06306003048819851,0.02700998038534703,,3.937882262763901
e7,1,35,35_F4,35 evolved,1.3061673941122824,0.004487730592519114,18.989409927813604,0.2985908273018775,0.03650177563151656,0.013113077264924724,,6.20083702028555
e7,1,38,35_F4,35 evolved,1.3659061342164616,0.0025677550969085052,21.56966713978143,0.2909020156283531,0.03213527478509662,0.010667268645325797,,7.365535164808674
e7,1,41,35_F4,35 evolved,1.6515771991045245,0.05035654884964325,3.9429632937618497,0.8773586231480447,0.17579346519826125,0.03290627141554338,,1.6280270682207865
e7,1,42,35_F4,35 evolved,0.17850801840936084,0.003305144746434401,19.269526732832176,0.20604887535954733,0.03597115747419649,0.01469519468349195,,0.8599412581910193
e8,1,25,35_B8,35 evolved,1.4071665367039377,0.006615317076961215,10.949281954938723,0.4890944866534272,0.06330526361569291,0.02836820574819273,,3.8518657919815107
e8,1,35,35_B8,35 evolved,1.2869903131902387,0.004352635006934515,19.184136509673127,0.2963851153476059,0.036131268155355493,0.011902104676311668,,6.172449463717128
e8,1,38,35_B8,35 evolved,1.3303401455594204,0.0027532696943861914,21.23588685635266,0.29093812049393086,0.03264036888351532,0.010753173151205837,,7.062738202890895
e8,1,41,35_B8,35 evolved,1.3249322582455723,0.03799874278736361,4.799479355164058,0.733926372512696,0.1444213276621651,0.02782624768535814,,1.5897462551101296
e8,1,42,35_B8,35 evolved,0.14163599846140196,0.0033144610584995137,18.204251847395664,0.20496782584751216,0.038076114655550004,0.012054702258427306,,0.6445943466621765
e8,2,25,35_C7,35 evolved,1.4081870879047116,0.005452392813194725,10.94565358018737,0.5070619458812095,0.06332624867779525,0.028586573747904624,,3.8533820100744585
e8,2,35,35_C7,35 evolved,1.2832214011643879,0.0030927901219956638,19.07238522668293,0.31593542821362175,0.03634297295915606,0.011835575063926579,,6.11852322353276
e8,2,38,35_C7,35 evolved,1.3477557660425818,0.002352638847849728,21.384198473129945,0.2968973265838646,0.03241398930293838,0.011437152016657215,,7.205169198589965
e8,2,41,35_C7,35 evolved,1.202961723050253,0.032105359523723585,6.117119000794558,0.5879348946250964,0.11331268534581586,0.021874193847436718,,1.8396650033248159
e8,2,42,35_C7,35 evolved,0.12264420698260753,0.004035248141480931,17.17607194013192,0.19682988268120039,0.04035539574915297,0.009955272282430596,,0.5266364305434241
e9,1,25,40_D2,40 evolved,1.331046580557603,0.003315593696668368,11.180012477079122,0.5360092441799352,0.0619987841678184,0.018693653970051027,,3.720279344551876
e9,1,35,40_D2,40 evolved,1.2904518726422234,0.0035633494234165713,18.045814886806404,0.3263516594525062,0.03841041177180182,0.009660479884512631,,5.821813903508559
e9,1,38,40_D2,40 evolved,1.320779180858818,0.0019232933808531517,20.648922853631554,0.31626254381392627,0.033568200407995644,0.02082463799566377,,6.818166853059103
e9,1,41,40_D2,40 evolved,1.239972189627422,0.002557396336819243,12.564558545323079,0.4920021607490238,0.05516685509161452,0.03546292708504647,,3.8949257927865486
e9,1,42,40_D2,40 evolved,0.8593693861449095,0.021711803872082103,6.6437293137074525,0.5498046596370069,0.10433103876309839,0.013621633876834516,,1.4273543955084287
e9,2,25,35_B2,35 evolved,1.4354199507117351,0.005502282546670215,10.867228202883148,0.5116492474851908,0.06378325435146827,0.027924506259907986,,3.899759042838926
e9,2,35,35_B2,35 evolved,1.3314333696949343,0.00345420046320247,19.06245698682534,0.3122274653357308,0.036361901356105404,0.013015358389561745,,6.345097835158401
e9,2,38,35_B2,35 evolved,1.3303288314219774,0.001317757808262957,22.867546097219083,0.302448662369737,0.030311393168864706,0.027093166671088686,,7.605338969250416
e9,2,41,35_B2,35 evolved,1.2125858835140748,0.02881216103928477,6.170440965184368,0.6021717327895119,0.11233349196125639,0.023760212929807737,,1.8705474023598818
e9,2,42,35_B2,35 evolved,0.07281322334691867,0.006213912374442446,13.919488590240663,0.17040162839305437,0.049796885572788205,0.0060652393464840065,,0.2533807078990199
f10,1,25,40_F2,40 evolved,1.413594217871343,0.004749778067844658,11.083281491911787,0.513604857088588,0.0625398877639065,0.021444577951874377,,3.9168156580017435
f10,1,35,40_F2,40 evolved,1.4153903803058807,4.440061334678993e-6,41.349192399265554,0.3064689749761366,0.016763258006757514,0.16374397406877278,,14.631312288834376
f10,1,38,40_F2,40 evolved,1.3463912718382012,3.385673882075747e-4,27.60268111123246,0.30025937552715437,0.025111588898437853,0.1005352931981809,,9.291002231874142
f10,1,41,40_F2,40 evolved,1.9015373838079566,2.7155972929966796e-4,19.601887331512447,0.45168346206518284,0.03536124704918724,0.06243718007076779,,9.318430388515626
f10,1,42,40_F2,40 evolved,0.37418216419569106,0.019293004331906994,6.895331461936627,0.42232385356797947,0.10052412772123177,0.01164651157364789,,0.6450275123185214
f11,1,25,fRS585,fRS585,1.4253524761210112,0.00588360276357372,11.11083009292481,0.49374067578471154,0.06238482406470511,0.029044369510483017,,3.9592122961775553
f11,1,35,fRS585,fRS585,1.2864380669349933,0.00537264510942341,18.95357630572919,0.2888176312670667,0.036570785870655154,0.012609371311930212,,6.095650516061787
f11,1,38,fRS585,fRS585,1.3015394097752235,0.001996810968311846,21.771172374051694,0.2975593657080204,0.031837843578239426,0.010003322625010757,,7.0840097104594735
f11,1,41,fRS585,fRS585,1.193272399089663,0.00922543189263521,9.833948242324709,0.4936704319372914,0.07048513613043868,0.03144321382836608,,2.933644752910595
f11,1,42,fRS585,fRS585,0.10716740798116667,0.004233216075876372,16.6955340238126,0.19113661534540488,0.041516921805035974,0.009169046416926566,,0.4473042765483435
f11,2,25,35_B2,35 evolved,1.4131962884898763,0.005083088945167131,10.876837612217905,0.51707003400544,0.06372690346882959,0.02793135239404806,,3.842776636023358
f11,2,35,35_B2,35 evolved,1.2623997697353082,0.0026351794799940177,19.716396784587108,0.31292375190273064,0.03515587498735058,0.012062907505042042,,6.222493690218184
f11,2,38,35_B2,35 evolved,1.3585169551744098,0.002142179966676986,21.357054193775003,0.3020429113551474,0.03245518666904815,0.010281779947565467,,7.253480058705519
f11,2,41,35_B2,35 evolved,1.201396045904129,0.009927361327856111,9.819349351348647,0.4875727634380318,0.07058992971512358,0.031193056103113247,,2.949231871015385
f11,2,42,35_B2,35 evolved,0.07939913354164951,0.005137431118338099,14.287650277787408,0.1869476190708246,0.04851372808568536,0.00635728559985762,,0.28360676310060706
f11,3,25,35_F2,35 evolved,1.3719317196565857,0.0054264052967157896,10.840169210553128,0.510022941547628,0.06394246871028103,0.0292147600155111,,3.7179929966006315
f11,3,35,35_F2,35 evolved,1.2207003890377455,0.0030439702525475935,19.41113457955395,0.3086641138916046,0.03570874117219547,0.012852021356635079,,5.923794883231385
f11,3,38,35_F2,35 evolved,1.3666708362381546,0.0023992917368508898,21.311452344782705,0.2976428922514982,0.03252463367329519,0.009852469650886368,,7.281435099373439
f11,3,41,35_F2,35 evolved,1.09605020394559,0.009318425495649298,9.900700373451627,0.48066664448170643,0.0700099138863544,0.024846935185316776,,2.7129161658814587
f11,3,42,35_F2,35 evolved,0.07964981066198974,0.004657699355961903,14.99813874450404,0.18528041025398737,0.04621554663334103,0.0065214475422244,,0.2986497278204998
f2,1,25,35_G5,35 evolved,1.4142908221902286,0.006623422850171605,10.903447399917313,0.4915029904775088,0.06357137840323802,0.02851651133582934,,3.8551613969842418
f2,1,35,35_G5,35 evolved,1.3097203120964938,0.0031048384423336575,20.715656042036393,0.29167474929033554,0.03346006417336747,0.06917703023191986,,6.78292887416488
f2,1,38,35_G5,35 evolved,1.3542229023850414,0.0032713632844787164,21.082692715920974,0.28570153459477826,0.03287754509823609,0.011766069975866381,,7.137666329961618
f2,1,41,35_G5,35 evolved,0.46473600581300756,0.029349479894385494,5.591132987054586,0.48236366096286143,0.1239725798268118,0.04080106573164745,,0.6496002030932746
f2,1,42,35_G5,35 evolved,0.08895788949405288,0.004846885304425599,15.848843033263195,0.1800636870176208,0.04373487573226535,0.007371825979563664,,0.3524699067904043
f2,2,25,35_F6,35 evolved,1.3954524988755899,0.006269302233521113,10.844512517917229,0.49802203227051944,0.06391685927926519,0.026675054205029424,,3.783250523053803
f2,2,35,35_F6,35 evolved,1.2083624500730281,0.0021899158878227925,19.90814237489468,0.31702326493713345,0.03481727061757625,0.012267975153778914,,6.0140629241326025
f2,2,38,35_F6,35 evolved,1.2702675017762364,0.0012805013021362642,22.971369554148257,0.3003182968230654,0.030174395084544454,0.01872891337612258,,7.294946053981651
f2,2,41,35_F6,35 evolved,0.435027683966354,0.02644907819357339,6.865055645484272,0.3987532156697502,0.10096745261138368,0.025457539852703086,,0.7466223144387916
f2,2,42,35_F6,35 evolved,0.06371861208827417,0.005951772118119032,13.293567783311124,0.17096432913751325,0.05214154633717888,0.005513402368810692,,0.21176192221349507
f2,3,25,40_F6,40 evolved,1.4077159493202935,0.006286349623453648,10.908339237217893,0.4956636811010881,0.06354286986189553,0.028615357826454493,,3.8389607812069984
f2,3,35,40_F6,40 evolved,1.5996859421124068,1.1266956169458432e-4,31.230303411955248,0.3061381767211198,0.02219469889282607,0.18504684683834702,,12.489669334002485
f2,3,38,40_F6,40 evolved,1.3542873138168858,0.002580346350793853,21.467417892826518,0.2916605942043202,0.032288335002392865,0.012800948574207235,,7.268262928165144
f2,3,41,40_F6,40 evolved,1.2222534498365538,0.0018028425872333308,18.893677313283842,0.34496253308896335,0.03668672694397107,0.022159842135881815,,5.773215569064952
f2,3,42,40_F6,40 evolved,0.09518240134781061,0.005379999358065093,13.235026632208958,0.21268740490937027,0.05237217875127595,0.006034914761994811,,0.3149354041889688
f3,1,25,40_D4,40 evolved,1.411396850277029,0.004495590667036517,11.168108524971823,0.5145050121249647,0.06206486792370189,0.021094567135109217,,3.940658298924317
f3,1,35,40_D4,40 evolved,1.2736166556397526,0.001971397387905904,21.203223582643574,0.3051104078355353,0.032690650921935197,0.0378253189351249,,6.751194677027111
f3,1,38,40_D4,40 evolved,1.3448448882847797,0.0022331177068252123,21.031234676968655,0.3042604722390192,0.03295798802145516,0.0127336061285956,,7.070937112409724
f3,1,41,40_D4,40 evolved,1.2716835251236545,7.030351494084287e-4,17.065122759660692,0.4394865724567084,0.04061776702822425,0.11771298253429183,,5.4253588669183035
f3,1,42,40_D4,40 evolved,1.1770547551432728,0.006253119345794948,10.578977872112182,0.49460010037485724,0.06552118635082774,0.022347954021778305,,3.1130090522312766
f3,2,25,40_F4,40 evolved,1.4623231288904857,0.005921193174143058,10.652900305832866,0.516778164545728,0.0650665227928981,0.022933804704123217,,3.894495626745982
f3,2,35,40_F4,40 evolved,1.3883367306362768,0.004456240520582369,17.28781786333317,0.33192976399802426,0.04009454438029944,0.0112872865863306,,6.000328133053849
f3,2,38,40_F4,40 evolved,1.39763395242222,0.0036969842999035473,18.981310168249674,0.3125374322386576,0.03651735177476753,0.013200985283225731,,6.632230888150717
f3,2,41,40_F4,40 evolved,1.305675307104485,0.0038074316613329415,14.29514141945443,0.40815269405685795,0.048488305237514684,0.024457042881305673,,4.666203290737052
f3,2,42,40_F4,40 evolved,1.0874128652658102,0.0056299494733658825,9.858033201563655,0.5333990291808475,0.07031292818632423,0.013513019607947041,,2.6799380323994555
f3,3,25,35_E7,35 evolved,1.3815345347540084,0.0061868934370119645,10.570619560384484,0.5112310290437786,0.06557299471429785,0.02659198972144259,,3.65091899410435
f3,3,35,35_E7,35 evolved,1.2898370839959905,0.003077474421294815,20.652672244082247,0.2922514368963066,0.03356210626731645,0.027690243242843356,,6.659645636007994
f3,3,38,35_E7,35 evolved,1.2352043264032384,6.266616406471155e-4,26.056464382576387,0.2911305478535738,0.02660173576824351,0.0202782802852103,,8.04626438403256
f3,3,41,35_E7,35 evolved,0.9078369368714556,0.024705033992894643,7.3535584679967165,0.4863587550364267,0.09426010326518489,0.04405493539196572,,1.6689579986728234
f3,3,42,35_E7,35 evolved,0.05903045375846679,0.006931216877469653,13.48087638239939,0.1496278766198512,0.051417071182769475,0.004534776930326002,,0.1989455624787086
f4,1,25,35_D4,35 evolved,1.4069885564126565,0.006612592417937007,10.907806445253886,0.49098049904046975,0.06354597361429545,0.027884547137568022,,3.836789711009109
f4,1,35,35_D4,35 evolved,1.298334012414787,0.005267934196957934,18.795311877124384,0.2927928637366148,0.03687872726408807,0.013320530133285588,,6.100648171003551
f4,1,38,35_D4,35 evolved,1.321080769385829,0.002122128179975994,21.496733421963015,0.2992165472845899,0.03224430274842424,0.010583019745769461,,7.099730282092241
f4,1,41,35_D4,35 evolved,0.505098492801928,0.03452091950944952,4.922250776372097,0.5307318613812096,0.14081915206092435,0.028122961812053666,,0.6215553620846666
f4,1,42,35_D4,35 evolved,0.10161801841317235,0.0036750824976405417,17.142590056074376,0.1915002010204434,0.040434215500261154,0.008709615067717474,,0.43549900799190777
f4,2,25,40_G11,40 evolved,1.438526937968343,0.00620680656646152,10.806844430247093,0.5035146374071215,0.0641396464096316,0.02319049744724125,,3.886484206835898
f4,2,35,40_G11,40 evolved,1.3956073429840326,0.0034150971704644015,20.38031068340384,0.29491351165925206,0.03401062875476138,0.011382912790181705,,7.110727810513582
f4,2,38,40_G11,40 evolved,1.3730565001646435,0.002446863101390541,21.92333844329575,0.2886514793064352,0.031616862657699495,0.012787737504743182,,7.525495588719163
f4,2,41,40_G11,40 evolved,1.3574857649455518,0.004869306427779341,13.965075255072522,0.4029226123521545,0.04963433192443228,0.027907292644357526,,4.73934771628858
f4,2,42,40_G11,40 evolved,0.5764604785751575,0.017227886827142106,5.157734676492171,0.6747218095274976,0.13438984826403708,0.0242484326380644,,0.7433075499935905
f4,3,25,40_C5,40 evolved,1.4370508498660561,0.004698886938199481,10.818250139247773,0.5287128111160656,0.06407202381513263,0.020217054786005093,,3.8865938891673983
f4,3,35,40_C5,40 evolved,1.3179543776416858,0.004191977588713823,16.992645208638,0.33823325853319586,0.040791011172739165,0.01181667911780634,,5.598882785109117
f4,3,38,40_C5,40 evolved,1.3770665894536982,0.003689126356000272,18.80231083402586,0.31483569592102195,0.036864999556628,0.013295791518496265,,6.473008513515078
f4,3,41,40_C5,40 evolved,1.2201131501535007,0.004481217164425123,13.60539989082109,0.4118309404332014,0.050946476114059565,0.022187525234614196,,4.150031829971954
f4,3,42,40_C5,40 evolved,0.10949129209838541,0.007750126303386593,10.143975487367545,0.25381792973204026,0.06833092030073738,0.004075205770556741,,0.27766924578155533
f5,1,25,35_B6,35 evolved,1.3865743921952884,0.00618777925697106,10.78253516404755,0.5015093901045501,0.06428424948439969,0.028884031445216705,,3.737696785353389
f5,1,35,35_B6,35 evolved,1.3343505821796333,4.963890838497694e-4,27.72510997933213,0.28480403296458434,0.025000700847594707,0.08182490210046885,,9.248754160479049
f5,1,38,35_B6,35 evolved,1.311152585473103,0.0022453744875042705,21.27712802802759,0.29929206388792123,0.03257710249460771,0.011634257037295401,,6.97439035634765
f5,1,41,35_B6,35 evolved,0.28145857067661273,0.015434432709301978,8.320745940231193,0.3421551583958673,0.08330349052102967,0.029953542600388575,,0.5854863148251749
f5,1,42,35_B6,35 evolved,0.08667027040798957,0.004753329620502255,15.958422612459444,0.17839234745238897,0.043434567274761526,0.0070860861140655115,,0.3457802007767088
f5,2,25,40_B2,40 evolved,1.479499732819943,0.006213056003884008,10.416807770519235,0.524978309481183,0.06654122796828714,0.017749370531084777,,3.8529160783299785
f5,2,35,40_B2,40 evolved,1.3969459846782297,0.0036852398975015517,18.990209262981665,0.3125329706296339,0.03650023920016107,0.011787673756984179,,6.632074144530391
f5,2,38,40_B2,40 evolved,1.3942616559258045,0.0031115108308878278,19.614504128818528,0.311135967571466,0.035338501346130986,0.015579061585214707,,6.8369377517025125
f5,2,41,40_B2,40 evolved,1.3154685082498114,0.0035749546982373715,13.351128363834237,0.44230526200326087,0.05191674903205591,0.029693129683436997,,4.390747228056192
f5,2,42,40_B2,40 evolved,0.6698713781339257,0.023575961003360204,5.107444461552294,0.6482751080083894,0.13571311167019104,0.009209593843671494,,0.8553327150506304
f5,3,25,40_D8,40 evolved,1.40567718356839,0.00399476509885546,11.090194842137237,0.5284346962610079,0.06250090196128295,0.021760105798029623,,3.8973084627300394
f5,3,35,40_D8,40 evolved,1.361463670457005,0.0016444111304355032,20.733500554682227,0.32400340260524374,0.03343126640539301,0.10980723963977784,,7.056976941650003
f5,3,38,40_D8,40 evolved,1.3060430513241423,0.001152633091180023,22.580627956592863,0.3114096467736825,0.030696541384606056,0.04197448679481786,,7.372818059310944
f5,3,41,40_D8,40 evolved,1.1267709803580974,0.0027720071507144487,14.602957681617776,0.41122330057483547,0.047466218534104224,0.026879456528582545,,4.113547235761067
f5,3,42,40_D8,40 evolved,0.0995962655563702,0.0071860729288733,10.783599392503875,0.2368497152052152,0.06427790530143214,0.004689974930164675,,0.2685015571873321
f6,1,25,40_B8,40 evolved,1.3626732162057458,0.004842381619100442,10.818898984194297,0.5209621671582033,0.06406818120518437,0.02591055701999759,,3.6856559686492796
f6,1,35,40_B8,40 evolved,1.343096921737461,0.006359243596554512,17.412945665130678,0.3071322922578398,0.03980642872779236,0.011545832124551231,,5.84681843030467
f6,1,38,40_B8,40 evolved,1.2688489295824552,0.0016789776907802983,20.630351218142945,0.3211945423374216,0.03359841881656242,0.013443053479004687,,6.544199765012694
f6,1,41,40_B8,40 evolved,1.303509053015153,0.0019314842811203325,14.143780999987134,0.4604881507451241,0.04900720539723966,0.04941465680140625,,4.609136644336735
f6,1,42,40_B8,40 evolved,0.29884347105838716,0.018762892911530122,6.438891276221911,0.4198232408095258,0.10765008303831104,0.013660441957432214,,0.4810551546884311
f7,1,25,40_C7,40 evolved,1.4477864810269017,0.004463473971892561,11.160785126772433,0.5177750428755665,0.06210559317168713,0.017980192932479024,,4.039608456046811
f7,1,35,40_C7,40 evolved,1.2986469697682708,9.655877164855708e-4,23.020548362478785,0.3129096933633505,0.030109933510085563,0.09011907596868678,,7.47389134333425
f7,1,38,40_C7,40 evolved,1.146501495999723,8.501630372060124e-4,22.61506834923319,0.3186395739396879,0.030649793750609992,0.012039404535600394,,6.48205242363296
f7,1,41,40_C7,40 evolved,1.3235278037289608,1.5648042542874095e-4,18.366967735023795,0.4923383258903931,0.03773879230147443,0.16610009722494531,,6.077298116874182
f7,1,42,40_C7,40 evolved,0.1845915667603907,0.004428680754674487,13.44393320012943,0.2756454950437187,0.05155836244063397,0.007402723108560559,,0.6204091732084812
f7,2,25,40_F4,40 evolved,1.4582508637655205,0.00586074970707772,10.703063272723988,0.5150570598955514,0.06476156992609608,0.02458600404436096,,3.9019378155966935
f7,2,35,40_F4,40 evolved,1.3913163041204601,0.004567371044838015,17.297295449216552,0.33044354423377126,0.0400725756575627,0.011133396770707495,,6.016502293920907
f7,2,38,40_F4,40 evolved,1.381598527593627,0.0036898296152590693,19.189451959525062,0.3086457040410208,0.036121259847438636,0.013222236410760441,,6.628029643152116
f7,2,41,40_F4,40 evolved,1.3396810793503817,0.003193844055711106,15.251579787447554,0.39579996592815475,0.04544756610265537,0.025893699310702747,,5.1080632178615515
f7,2,42,40_F4,40 evolved,0.25120312925157773,0.007780030678900193,9.617691541172015,0.35801114846177456,0.07207001571974704,0.002216098064750788,,0.6039985528297098
f7,3,25,35_D2,35 evolved,1.4187178061325187,0.005989263041367856,11.001130805389568,0.49661348218922313,0.06300690291041401,0.02834221092197258,,3.9018750402997893
f7,3,35,35_D2,35 evolved,1.3133180412848553,0.004405756340042035,18.670607876736856,0.30497345598214143,0.03712504622967261,0.014704735572123965,,6.13011154156841
f7,3,38,35_D2,35 evolved,1.3429031042778206,0.002313092468518216,21.311102091215364,0.2985429714490677,0.03252516822420306,0.011613080220613591,,7.154686288468667
f7,3,41,35_D2,35 evolved,0.9655686379222806,0.03637251906297357,5.648337299676317,0.5737097721659392,0.12271703047898125,0.029259562426555103,,1.3634643382435185
f7,3,42,35_D2,35 evolved,0.06485285721051241,0.006672396975993794,13.335848336876069,0.16238714979151864,0.05197623451095092,0.0049157066843721845,,0.2162169669931183
f8,2,25,35_G9,35 evolved,1.406718139319123,0.006438071885246643,11.003145707932699,0.4891508835783081,0.06299536504912609,0.028536640849056875,,3.86958116423007
f8,2,35,35_G9,35 evolved,1.2917551885236305,3.067161530894512e-4,27.322893760363158,0.3054344217447355,0.025368732413163415,0.08938696213110289,,8.82362244510726
f8,2,38,35_G9,35 evolved,1.3347671716568668,0.002149923443536473,21.581059689253305,0.2979217889229508,0.032118310710437956,0.010748161461430915,,7.201422500695664
f8,2,41,35_G9,35 evolved,1.169597598193554,0.0401463833799738,5.018123584245411,0.6649805905503592,0.13812875847380623,0.027251509228679534,,1.4672963228929654
f8,2,42,35_G9,35 evolved,0.063758088252117,0.006566321872025855,13.261190269451125,0.16321733273880076,0.05226885117218323,0.0050672926250325484,,0.211377034881945
f8,3,25,40_G5,40 evolved,1.4061011359135573,0.0036916151270616504,11.069477401443061,0.5366001339534285,0.06261787755848201,0.019660929937317807,,3.8912011870346355
f8,3,35,40_G5,40 evolved,1.357197336988768,0.0035874423611083135,17.987184144076856,0.3298510059604412,0.03853561374631266,0.011044667507405926,,6.103039605066925
f8,3,38,40_G5,40 evolved,1.3371559520593412,0.0022678925139902667,20.12926016360223,0.31683984769600243,0.03443480659131703,0.012759529870710959,,6.728990009577927
f8,3,41,40_G5,40 evolved,1.2143736109664964,3.504445848334306e-4,17.743695912037346,0.4593320231997273,0.039064419498404127,0.14561352222546162,,5.3868690191480635
f8,3,42,40_G5,40 evolved,0.10236562366291177,0.006606991830528475,10.87639059636068,0.24582625030200073,0.06372952262231897,0.005053508274391887,,0.2783421266494725
f9,2,25,35_F6,35 evolved,1.4012604838242184,0.00608197551283572,10.9070754016738,0.49834147888119207,0.06355023276483217,0.028031467290808552,,3.8209134386141654
f9,2,35,35_F6,35 evolved,1.2857931949591146,0.003181169512459648,19.120782937196672,0.31376356511222286,0.03625098317556492,0.012972123726286859,,6.146343145734458
f9,2,38,35_F6,35 evolved,1.3676764032744173,4.7037678433001944e-4,27.424946765533974,0.2907843666765519,0.025274330939852582,0.10712297875509434,,9.377113138069468
f9,2,41,35_F6,35 evolved,1.2126723769797052,0.027363651650137665,6.55939097651557,0.5745263562183179,0.10567249048602279,0.02328166904110376,,1.9885980617575916
f9,2,42,35_F6,35 evolved,0.06295959758052297,0.006267267407728701,13.030843085367234,0.16900660051897406,0.05319281154864824,0.004916500936373674,,0.20510415919741534
g10,1,25,40_G9,40 evolved,1.451614219208762,0.007699573879051011,10.975437884731985,0.4768783055260975,0.06315439874377929,0.02354619381989704,,3.9830254238798717
g10,1,35,40_G9,40 evolved,1.4263022166663106,0.006929366128567913,20.2430183290783,0.26291543932269845,0.03424129590221566,0.011088121577963855,,7.218165478695283
g10,1,38,40_G9,40 evolved,1.3914987231303624,0.003347748429793196,22.442023219166696,0.2685782756004797,0.030886127056849327,0.010109571177880083,,7.807011663483101
g10,1,41,40_G9,40 evolved,1.3226271553207698,0.0030363946363253028,16.517989776407013,0.3677448759353608,0.04196316803331491,0.025520787980797488,,5.461785457396692
g10,1,42,40_G9,40 evolved,0.9196021187152869,0.030878755780292595,6.559892723513123,0.512160445092157,0.10566440790646546,0.01742206312489568,,1.5081228117719152
g10,3,25,35_F2,35 evolved,1.4227334021733693,0.005936861081299754,11.022971370857682,0.4966875903694485,0.06288206303360946,0.028819713459100702,,3.92068739013
g10,3,35,35_F2,35 evolved,1.3010730871385616,0.00403127655713475,18.881636973771467,0.30578695792308375,0.03671012113636111,0.013388888341122618,,6.141597426923613
g10,3,38,35_F2,35 evolved,1.3605909674394279,2.6757197039258647e-4,28.74405729624563,0.2968907400208776,0.02411445167312827,0.1027530704241565,,9.777226181208297
g10,3,41,35_F2,35 evolved,1.1587382061850635,0.0014954667373940594,16.82359146935389,0.39535893159275415,0.0412009042077961,0.030678927677018235,,4.873534550197366
g10,3,42,35_F2,35 evolved,0.08407662021151731,0.006476117616373617,14.227872488266666,0.17454842306334492,0.048717556411302154,0.006517111434944417,,0.29905785790347306
g2,1,25,35_G11,35 evolved,1.2753409356969312,0.004749855757508823,10.925381822135272,0.5115723485641237,0.06344374886336701,0.02875175337752496,,3.48339666897206
g2,1,35,35_G11,35 evolved,1.319013847271409,0.00513787144525086,18.83443985156622,0.2943595866697994,0.03680211283280108,0.013539808251069806,,6.210721742454076
g2,1,38,35_G11,35 evolved,1.3330049188534865,0.002342976797500942,21.26799772511605,0.2981949510993961,0.03259108777040097,0.010081915444250819,,7.087586395436114
g2,1,41,35_G11,35 evolved,0.3877590223316283,0.026898540953604628,5.7112821949320685,0.45461233946097895,0.12136454773238355,0.024359807111287008,,0.5536503000417238
g2,1,42,35_G11,35 evolved,0.0895276014395532,0.0053690467692903915,15.870625356154228,0.17340540344809136,0.043674849919581794,0.00747402260638877,,0.3552147553705607
g2,3,25,40_E7,40 evolved,1.394089492111346,0.005311812396539425,11.000878940697362,0.5059819499437385,0.06300834545098681,0.026126882261956204,,3.834052433803797
g2,3,35,40_E7,40 evolved,1.346804358593132,0.0039120759291300594,18.861797891444102,0.30954169157856654,0.036748733315309444,0.013405459400903947,,6.350787902774916
g2,3,38,40_E7,40 evolved,1.3311278095525585,0.001861550523568632,21.45995171647726,0.3061969903554199,0.03229956850404919,0.015440543212812798,,7.141484630364511
g2,3,41,40_E7,40 evolved,1.1188742134864327,0.0011034774317378896,20.31501258581746,0.34066555668295584,0.034119948369800805,0.018937509169300336,,5.682485932230873
g2,3,42,40_E7,40 evolved,0.08499801269574968,0.0063615566133446945,11.242724531312897,0.22366129356032258,0.06165295419534764,0.004382321948990607,,0.23890231061183748
g3,2,25,35_G9,35 evolved,1.3910521103741118,0.006393594414186957,10.915357490363519,0.4926922657109678,0.0635020136694452,0.028800299044082035,,3.7959577681145102
g3,2,35,35_G9,35 evolved,1.3017281042499524,0.003188347221765266,19.026310564492398,0.3158517232066927,0.03643098215024,0.012491602542445784,,6.191770795496883
g3,2,38,35_G9,35 evolved,1.3510752599759945,0.002504857022041427,21.1290976975562,0.29762599348534163,0.03280533747733652,0.010585429323764052,,7.136750291195983
