well,block,test_temperature,strain,evolution_history,r,rk4,K,A,t_mid,r2,low_r2,fit_fail,neg_t_mid,r_at_bound
e11,2,38,40_E11,40 evolved,22.13777361575056,7.227078420497711,1.3814476025747502,0.07561106346481963,0.3007094903901584,0.999754209026041,FALSE,FALSE,FALSE,FALSE
e11,2,41,40_E11,40 evolved,60,17.659236276205323,1.3332824184136882,0.156,0.39800287083795455,0.9473474691835249,FALSE,FALSE,FALSE,TRUE
e11,2,42,40_E11,40 evolved,15.323022551278765,0.5296980222117321,0.21718071927601035,0.07890564451472525,0.2844756652022507,0.9981660879977114,FALSE,FALSE,FALSE,FALSE
e11,3,25,40_E7,40 evolved,10.95829274556474,3.8137557855894846,1.4436219454904966,0.05152342279568586,0.5060603266546985,0.9980214247833987,FALSE,FALSE,FALSE,FALSE
e11,3,35,40_E7,40 evolved,19.091850037036426,6.22343627865389,1.371140580951643,0.06724676938681347,0.31189711534928183,0.9996099420363481,FALSE,FALSE,FALSE,FALSE
e11,3,38,40_E7,40 evolved,21.94081566437733,7.313637894917741,1.4070047377162416,0.07366544772949472,0.304453903865727,0.9997500210564211,FALSE,FALSE,FALSE,FALSE
e11,3,41,40_E7,40 evolved,17.567354016352446,5.351330472304324,1.3204464840500583,0.10197488785564546,0.393253547016556,0.998437664796883,FALSE,FALSE,FALSE,FALSE
e11,3,42,40_E7,40 evolved,60,1.1640861692409352,0.23760574461606235,0.16,0.4526554324648726,0.40592901401949555,TRUE,FALSE,FALSE,TRUE
e2,1,25,35_B8,35 evolved,10.563340854756404,3.693493788180803,1.4437216685561027,0.04511346724345972,0.4883101158257139,0.9975069916849512,FALSE,FALSE,FALSE,FALSE
e2,1,35,35_B8,35 evolved,19.04828707647297,6.099029493213977,1.3469763376003054,0.06622506191273027,0.29461915811801787,0.9994652865015543,FALSE,FALSE,FALSE,FALSE
e2,1,38,35_B8,35 evolved,21.364319780091595,7.012253864443167,1.3840105697344405,0.07111993027161857,0.2897454800413291,0.9996283579237483,FALSE,FALSE,FALSE,FALSE
e2,1,41,35_B8,35 evolved,5.432789644383141,1.0569865745032465,0.9362274990868052,0.158,0.7526395510572785,0.9461535163452923,FALSE,FALSE,FALSE,FALSE
e2,1,42,35_B8,35 evolved,21.98694983305419,0.3912489879253515,0.154830979659704,0.08365257776292695,0.2068011102291915,0.9376655783252416,FALSE,FALSE,FALSE,FALSE
e2,3,25,40_B6,40 evolved,11.060333930390186,3.875277800381544,1.4616353618042248,0.06013055199607049,0.5407516003773823,0.9989617632023691,FALSE,FALSE,FALSE,FALSE
e2,3,35,40_B6,40 evolved,18.066220072605024,5.771422038982059,1.3471446937438527,0.0693074891071974,0.33641656061013286,0.9996225945238514,FALSE,FALSE,FALSE,FALSE
e2,3,38,40_B6,40 evolved,20.563876795011627,6.531523977676883,1.3438119439137455,0.07332699736683816,0.31877557840277715,0.9995792083652186,FALSE,FALSE,FALSE,FALSE
e2,3,41,40_B6,40 evolved,16.690683038069036,4.70844994330073,1.2272061193506505,0.09880414021979397,0.41101527259869697,0.9982817604180297,FALSE,FALSE,FALSE,FALSE
e2,3,42,40_B6,40 evolved,16.30268049172258,0.23665168490693175,0.14182069736023256,0.08375621280455774,0.24885989592234117,0.9734918166362165,FALSE,FALSE,FALSE,FALSE
e3,1,25,35_F4,35 evolved,10.565682059387067,3.712517019583773,1.4546984340169293,0.049198250037650285,0.49876523962186975,0.9976618654841081,FALSE,FALSE,FALSE,FALSE
e3,1,35,35_F4,35 evolved,18.747158204103517,6.0892246931142795,1.3659001841652418,0.06666866825870296,0.30000108805741865,0.9994354640456808,FALSE,FALSE,FALSE,FALSE
e3,1,38,35_F4,35 evolved,24.0316015206523,7.740603156391227,1.3642878526960864,0.07588380692508748,0.2910299996169263,0.9990172353584459,FALSE,FALSE,FALSE,FALSE
e3,1,41,35_F4,35 evolved,2.979073994732173,0.9551084613103237,1.2824232805216917,0,0.8720890163608023,0.9839298564878843,FALSE,FALSE,FALSE,FALSE
e3,1,42,35_F4,35 evolved,24.117770229709773,0.791979114837415,0.21461882327595053,0.08326686042130725,0.21832077132816274,0.9426396395681772,FALSE,FALSE,FALSE,FALSE
e3,2,25,35_C7,35 evolved,10.657817870359173,3.7846292174171694,1.4717499630139406,0.051335666784415895,0.5089010793611822,0.9975950955795169,FALSE,FALSE,FALSE,FALSE
e3,2,35,35_C7,35 evolved,18.927468447595345,6.200047175947119,1.377469344118305,0.06719434498395256,0.3176073716179048,0.9994664184040966,FALSE,FALSE,FALSE,FALSE
e3,2,38,35_C7,35 evolved,21.795974782818686,7.350769021107305,1.420744885085941,0.07173084109800916,0.29548051541320736,0.9996495555061147,FALSE,FALSE,FALSE,FALSE
e3,2,41,35_C7,35 evolved,4.2017418912000055,0.866050988158136,0.8244685281330256,0,0.5290184488647235,0.9854550889231902,FALSE,FALSE,FALSE,FALSE
e3,2,42,35_C7,35 evolved,24.35830383332844,0.6884903739867053,0.19666947040793006,0.08360899153424543,0.23282731332095835,0.9496920917766606,FALSE,FALSE,FALSE,FALSE
e4,3,25,35_C5,35 evolved,10.712590702133824,3.8595423693685054,1.491240115221047,0.05011630990298166,0.5092678791677381,0.9976611068079304,FALSE,FALSE,FALSE,FALSE
e4,3,35,35_C5,35 evolved,18.231792504807693,6.140066273921856,1.4069844709763335,0.059872546067637714,0.30222018597466,0.9991661959314979,FALSE,FALSE,FALSE,FALSE
e4,3,38,35_C5,35 evolved,22.816031621623782,7.501429774093101,1.3899181529560307,0.07480255380273061,0.30172796975156974,0.9989009157877872,FALSE,FALSE,FALSE,FALSE
e4,3,41,35_C5,35 evolved,2.4873807109140187,0.553975882363578,0.8908582106999017,0,0.74988191178518,0.9409710765675614,FALSE,FALSE,FALSE,FALSE
e4,3,42,35_C5,35 evolved,21.544358098969425,0.5101518071845147,0.18022306498580692,0.08550651695202395,0.21096943786721686,0.9494852625905111,FALSE,FALSE,FALSE,FALSE
e5,1,25,40_D4,40 evolved,11.113447766645539,3.9472694770720036,1.4789041296441572,0.058185893519873085,0.5129314781969334,0.9985215810159619,FALSE,FALSE,FALSE,FALSE
e5,1,35,40_D4,40 evolved,18.81432992304678,6.019173026090691,1.3518825951704858,0.07218290866345779,0.31322039001342694,0.9995815212632785,FALSE,FALSE,FALSE,FALSE
e5,1,38,40_D4,40 evolved,23.74899102151118,7.156352984496091,1.2792381189206277,0.07390640979427955,0.30575450444216346,0.9996331985849405,FALSE,FALSE,FALSE,FALSE
e5,1,41,40_D4,40 evolved,14.609423436995643,4.446590633621241,1.3211546157020908,0.10369640380275498,0.48372536079455936,0.9971961828271508,FALSE,FALSE,FALSE,FALSE
e5,1,42,40_D4,40 evolved,8.589964108839935,0.49695679017101924,0.30322878713621265,0.07181604367219707,0.3310423991330892,0.999445368876552,FALSE,FALSE,FALSE,FALSE
e5,3,25,40_G5,40 evolved,13.25256805553788,4.326591218084169,1.4498876437993333,0.144,0.5525592621432459,0.993645024687872,FALSE,FALSE,FALSE,FALSE
e5,3,35,40_G5,40 evolved,60,18.89057601560514,1.415371734373676,0.156,0.33215670624870536,0.9580835778097797,FALSE,FALSE,FALSE,TRUE
e5,3,38,40_G5,40 evolved,20.922781565049707,7.004174220156234,1.4164338076315253,0.07738159827207755,0.3196968712378701,0.9996131223233811,FALSE,FALSE,FALSE,FALSE
e5,3,41,40_G5,40 evolved,11.873805405460203,3.0874816301493637,1.1377609922909133,0.09766254879458429,0.5099848982680913,0.9964612714742095,FALSE,FALSE,FALSE,FALSE
e5,3,42,40_G5,40 evolved,15.49828370175461,0.2600507500466107,0.15240554160882555,0.08528823880266527,0.2746105162949021,0.982766290384955,FALSE,FALSE,FALSE,FALSE
e7,1,25,35_F4,35 evolved,10.76112749832559,3.8933402405676083,1.4973259514697406,0.05013921711559247,0.4959126008801398,0.9979427555975928,FALSE,FALSE,FALSE,FALSE
e7,1,35,35_F4,35 evolved,18.88075844051536,6.181606523447226,1.3763789916105424,0.06676920174481385,0.2982392928695338,0.9993897365454655,FALSE,FALSE,FALSE,FALSE
e7,1,38,35_F4,35 evolved,22.134411676639953,7.472541598939501,1.4231433485159015,0.07274981502509446,0.2923272126389423,0.9997220504574836,FALSE,FALSE,FALSE,FALSE
e7,1,41,35_F4,35 evolved,3.1363500332423335,1.6804318432764025,2.143168747704076,0,0.9874287488811968,0.9928901660792697,FALSE,FALSE,FALSE,FALSE
e7,1,42,35_F4,35 evolved,23.824445006020674,0.9573956948613466,0.24767577400335622,0.08693403254924836,0.22333934537121383,0.9480387048627508,FALSE,FALSE,FALSE,FALSE
e8,1,25,35_B8,35 evolved,10.687292385509076,3.802406360389111,1.4718244686324,0.04867397429585423,0.4875557671550199,0.9976509392547309,FALSE,FALSE,FALSE,FALSE
e8,1,35,35_B8,35 evolved,19.14060530504137,6.164821710018967,1.3570713898563358,0.06874813951581729,0.2962481019013778,0.999477016055355,FALSE,FALSE,FALSE,FALSE
e8,1,38,35_B8,35 evolved,21.859931734327567,7.177714020800723,1.3874995062954627,0.0740985116291787,0.2925625417666841,0.9997163772680128,FALSE,FALSE,FALSE,FALSE
e8,1,41,35_B8,35 evolved,6.509302851143356,1.7324252643227975,1.2265842136649074,0.162,0.7107617283711946,0.9776994240529434,FALSE,FALSE,FALSE,FALSE
e8,1,42,35_B8,35 evolved,60,0.7004806763563884,0.21069871175709257,0.164,0.29890948627700836,0.522463315528862,TRUE,FALSE,FALSE,TRUE
e8,2,25,35_C7,35 evolved,10.722544130016644,3.810820338460019,1.4725036399438611,0.05089313696928245,0.5058605450512639,0.9975896773532605,FALSE,FALSE,FALSE,FALSE
e8,2,35,35_C7,35 evolved,19.040046832522787,6.1128416776291,1.3522843450271975,0.0680770673039936,0.31583353902894284,0.9995016690423034,FALSE,FALSE,FALSE,FALSE
e8,2,38,35_C7,35 evolved,22.053042738707948,7.33001385305573,1.404866430151056,0.07534216632873256,0.29860444837992284,0.9996981090559613,FALSE,FALSE,FALSE,FALSE
e8,2,41,35_C7,35 evolved,5.163037001298384,1.7257891583474374,1.3370341199673306,0,0.587594967877584,0.9982452629691232,FALSE,FALSE,FALSE,FALSE
e8,2,42,35_C7,35 evolved,22.488655058642948,0.6035006313730674,0.19134218757223279,0.08399906192966536,0.22015186524979438,0.9470649983676659,FALSE,FALSE,FALSE,FALSE
e9,1,25,40_D2,40 evolved,11.202935051355496,3.7246218810989418,1.3917215295034437,0.06184793333427471,0.5361091189672392,0.9988203839178483,FALSE,FALSE,FALSE,FALSE
e9,1,35,40_D2,40 evolved,18.24837315364332,5.857844257146224,1.3600109436682635,0.07598541266322807,0.32705087413437106,0.9996883310305206,FALSE,FALSE,FALSE,FALSE
e9,1,38,40_D2,40 evolved,24.00678887552222,7.3866445933951725,1.3747592875824781,0.144,0.3250568769177011,0.9963611301900315,FALSE,FALSE,FALSE,FALSE
e9,1,41,40_D2,40 evolved,13.808523595017194,4.121646111599595,1.300446694799711,0.10650410325809527,0.4986374144976142,0.9963847511664842,FALSE,FALSE,FALSE,FALSE
e9,1,42,40_D2,40 evolved,5.626252462446703,1.335058712966239,0.9673312617837657,0.01816751779801612,0.5432302254158726,0.9993461392924857,FALSE,FALSE,FALSE,FALSE
e9,2,25,35_B2,35 evolved,10.771546931712775,3.8810644115355424,1.4978946541074634,0.056666412281136384,0.5111489203519771,0.9977244602499143,FALSE,FALSE,FALSE,FALSE
e9,2,35,35_B2,35 evolved,19.04530133777022,6.341972849560943,1.400468034814221,0.06849166183162447,0.3121735849025497,0.9994350243879091,FALSE,FALSE,FALSE,FALSE
e9,2,38,35_B2,35 evolved,60,18.16531091861459,1.3610207279076392,0.15,0.30894128762105927,0.9787513730400939,FALSE,FALSE,FALSE,TRUE
e9,2,41,35_B2,35 evolved,5.458534324393627,1.7830572898435717,1.3271213129793098,0.02050148877098899,0.6022875545710675,0.9970006765545215,FALSE,FALSE,FALSE,FALSE
e9,2,42,35_B2,35 evolved,21.57271264866944,0.3102281451798312,0.14153794805860148,0.08401562340111982,0.21663623558107037,0.9381022370745311,FALSE,FALSE,FALSE,FALSE
f10,1,25,40_F2,40 evolved,11.05192696858931,3.9109771704441165,1.4750267006170286,0.059535200696876095,0.5134225796084955,0.9986281242008889,FALSE,FALSE,FALSE,FALSE
f10,1,35,40_F2,40 evolved,60,19.790834824593652,1.4833889883062434,0.164,0.3150349302483061,0.9332339280299516,FALSE,FALSE,FALSE,TRUE
f10,1,38,40_F2,40 evolved,60,18.676079057686398,1.3890719371790932,0.144,0.3102420677265197,0.9572561013205289,FALSE,FALSE,FALSE,TRUE
f10,1,41,40_F2,40 evolved,22.54655486969592,10.167588668999548,1.9618389860910355,0.158,0.4588991961406418,0.9952529909332606,FALSE,FALSE,FALSE,FALSE
f10,1,42,40_F2,40 evolved,5.178625983167565,0.5866576438296001,0.464251792565694,0.0111141103029064,0.3847295014107547,0.9954018883027254,FALSE,FALSE,FALSE,FALSE
f11,1,25,fRS585,fRS585,10.900541619490193,3.9187680422139617,1.4892585332839638,0.05124997223881514,0.49256320475728027,0.9975876951707915,FALSE,FALSE,FALSE,FALSE
f11,1,35,fRS585,fRS585,18.845565650880854,6.0768124756735995,1.3566444710880305,0.06683177175107727,0.2884686273594691,0.9994029719693692,FALSE,FALSE,FALSE,FALSE
f11,1,38,fRS585,fRS585,22.338155689229332,7.186653160157471,1.3588077522466606,0.07192386440221876,0.2989515835714436,0.9997422064852186,FALSE,FALSE,FALSE,FALSE
f11,1,41,fRS585,fRS585,10.234934491503864,2.9975410178572517,1.2563777207289222,0.08488374767201813,0.4969708748076806,0.9956788949052815,FALSE,FALSE,FALSE,FALSE
f11,1,42,fRS585,fRS585,23.607627718992106,0.5316226060653643,0.17636011242958752,0.08628369943402353,0.2224039780932171,0.9414967016556971,FALSE,FALSE,FALSE,FALSE
f11,2,25,35_B2,35 evolved,10.769614563427876,3.822144761497305,1.475855141904501,0.05625196521263266,0.5165225659026428,0.9976537991943688,FALSE,FALSE,FALSE,FALSE
f11,2,35,35_B2,35 evolved,19.6870911350007,6.217458251243128,1.3314512938435108,0.0681954459159479,0.31283605335187803,0.9994668506039553,FALSE,FALSE,FALSE,FALSE
f11,2,38,35_B2,35 evolved,21.98763537355215,7.372780334842603,1.4156520930395258,0.07439275167152036,0.3036407894497383,0.9997776070250717,FALSE,FALSE,FALSE,FALSE
f11,2,41,35_B2,35 evolved,10.282892957132157,3.0240408481647325,1.2622117050732644,0.08587315491174591,0.49153953073496476,0.9958546620017618,FALSE,FALSE,FALSE,FALSE
f11,2,42,35_B2,35 evolved,21.65642630161161,0.3488192034982863,0.14807741249558273,0.08364957040562014,0.22771988267691426,0.9488335111138543,FALSE,FALSE,FALSE,FALSE
f11,3,25,35_F2,35 evolved,10.575934252498746,3.6684434077418033,1.4329538252118836,0.04548551455173729,0.5086509774146022,0.9973472541584605,FALSE,FALSE,FALSE,FALSE
f11,3,35,35_F2,35 evolved,19.394893108357127,5.921087912169586,1.2847292087450917,0.06356487871468178,0.3086147725570309,0.9993430464504245,FALSE,FALSE,FALSE,FALSE
f11,3,38,35_F2,35 evolved,21.843891008362075,7.38259619416492,1.423906460367435,0.07202346638274915,0.29899870794498207,0.9997763632320417,FALSE,FALSE,FALSE,FALSE
f11,3,41,35_F2,35 evolved,10.357237344737456,2.7801405811489004,1.1605127473430716,0.08681307681790074,0.4845287545736797,0.9968931677060513,FALSE,FALSE,FALSE,FALSE
f11,3,42,35_F2,35 evolved,22.11900505831985,0.3572712429725065,0.14937680623926264,0.08476788878922166,0.22337422882662936,0.9434660477302395,FALSE,FALSE,FALSE,FALSE
f2,1,25,35_G5,35 evolved,10.671685055147806,3.8111364759650455,1.4785974827391402,0.050093378178209615,0.4901576010624863,0.9976267716787325,FALSE,FALSE,FALSE,FALSE
f2,1,35,35_G5,35 evolved,24.00840888735634,7.275982282557888,1.3762389812162308,0.164,0.3013056106451123,0.9798761503548586,FALSE,FALSE,FALSE,FALSE
f2,1,38,35_G5,35 evolved,21.620728155366667,7.237724873279742,1.4114771057600046,0.07244267153199656,0.2871402225932027,0.9996188161224923,FALSE,FALSE,FALSE,FALSE
f2,1,41,35_G5,35 evolved,60,3.958819797671338,0.4219213198447559,0.158,0.42132037733023814,0.7676739578767909,TRUE,FALSE,FALSE,TRUE
f2,1,42,35_G5,35 evolved,22.298511601282236,0.4125540253576545,0.15819352210624144,0.08418786061017434,0.21414318290478304,0.9405517253897389,FALSE,FALSE,FALSE,FALSE
f2,2,25,35_F6,35 evolved,10.586751451725997,3.7347911457011738,1.4602029928135742,0.04908413818427171,0.4965378225447256,0.9978794884795802,FALSE,FALSE,FALSE,FALSE
f2,2,35,35_F6,35 evolved,19.880630324303866,6.009542424264604,1.2774077432131064,0.06828261463647375,0.3169419967113279,0.9994050923969763,FALSE,FALSE,FALSE,FALSE
f2,2,38,35_F6,35 evolved,23.80880678512688,7.450778814507686,1.3272962576026757,0.07552771972498376,0.30199357061008686,0.9988884824203453,FALSE,FALSE,FALSE,FALSE
f2,2,41,35_F6,35 evolved,5.435328066346143,0.6993813559518083,0.5146930212232521,0,0.3515025306880905,0.9791981926033451,FALSE,FALSE,FALSE,FALSE
f2,2,42,35_F6,35 evolved,60,0.6399413369812608,0.13160944648696307,0.08894669068821236,0.2394713893910379,0.8964120176469188,TRUE,FALSE,FALSE,TRUE
f2,3,25,40_F6,40 evolved,10.707212077971542,3.7998693708190188,1.4676480006517083,0.04809290334055268,0.4945983328638002,0.9975543428497654,FALSE,FALSE,FALSE,FALSE
f2,3,35,40_F6,40 evolved,60,22.504535881485957,1.6523023920990636,0.152,0.3160260010391792,0.925146275569377,FALSE,FALSE,FALSE,TRUE
f2,3,38,40_F6,40 evolved,22.176579221222724,7.401415682491198,1.4113446752148726,0.07634785561374494,0.29346417604795044,0.9996067261829231,FALSE,FALSE,FALSE,FALSE
f2,3,41,40_F6,40 evolved,20.181470525542668,5.998579805525053,1.2892762224475127,0.10034803251547514,0.349009238246135,0.9987343249531533,FALSE,FALSE,FALSE,FALSE
f2,3,42,40_F6,40 evolved,17.951465089164827,0.3612244515979533,0.16474704889769148,0.08425791894562273,0.2462204317723118,0.9688453187924299,FALSE,FALSE,FALSE,FALSE
f3,1,25,40_D4,40 evolved,11.131280412461319,3.9337669331928287,1.4728968022984932,0.05930670756364863,0.514294884667117,0.9986739663815667,FALSE,FALSE,FALSE,FALSE
f3,1,35,40_D4,40 evolved,21.749236084087414,6.8504685803290215,1.3428585124224315,0.08295797084137059,0.3064644719456477,0.9949105796578787,FALSE,FALSE,FALSE,FALSE
f3,1,38,40_D4,40 evolved,21.694251711599623,7.194724422647704,1.4019157116623986,0.07534782293438448,0.30601916917096633,0.9996067872554929,FALSE,FALSE,FALSE,FALSE
f3,1,41,40_D4,40 evolved,60,17.227844941753858,1.3045229961169238,0.156,0.4647288136736346,0.9287152939256096,FALSE,FALSE,FALSE,TRUE
f3,1,42,40_D4,40 evolved,10.849813300213906,3.1569166430487012,1.24387302462718,0.08001276060348043,0.4966107883935159,0.9978547007879848,FALSE,FALSE,FALSE,FALSE
f3,2,25,40_F4,40 evolved,10.618072600309343,3.887575884283041,1.523892970026485,0.059380141523209536,0.5165909820787769,0.9984939431253779,FALSE,FALSE,FALSE,FALSE
f3,2,35,40_F4,40 evolved,17.36605038120376,6.015053141710683,1.4571332663226528,0.07165919255833653,0.3322304196487504,0.9996147995956297,FALSE,FALSE,FALSE,FALSE
f3,2,38,40_F4,40 evolved,19.518923038576013,6.734884999262758,1.4546617636949344,0.07448623127394158,0.31430079683934775,0.9995710786867495,FALSE,FALSE,FALSE,FALSE
f3,2,41,40_F4,40 evolved,15.098356757977506,4.8121072757871906,1.3686749108453082,0.09380577033579647,0.41234042843919366,0.9984252687499222,FALSE,FALSE,FALSE,FALSE
f3,2,42,40_F4,40 evolved,10.214601034669847,2.7325784131301054,1.151588891793377,0.08152128803466513,0.535584287989227,0.9991560416851971,FALSE,FALSE,FALSE,FALSE
f3,3,25,35_E7,35 evolved,10.4794791712759,3.633362415501223,1.4399990455895852,0.053150574928861216,0.5107792081588787,0.9977243884834991,FALSE,FALSE,FALSE,FALSE
f3,3,35,35_E7,35 evolved,60,17.581073401755035,1.3200715601170023,0.148,0.2961464857978536,0.97132608763456,FALSE,FALSE,FALSE,TRUE
f3,3,38,35_E7,35 evolved,27.450282769188462,8.306356085202943,1.2920672752949829,0.08168177143031574,0.2932706031383451,0.9987629700918164,FALSE,FALSE,FALSE,FALSE
f3,3,41,35_E7,35 evolved,60,9.837220675673942,0.8158147117115961,0.16,0.4499379820774497,0.8679129879251009,TRUE,FALSE,FALSE,TRUE
f3,3,42,35_E7,35 evolved,20.377982222680817,0.22930269862717273,0.12882521906776898,0.08381532630773753,0.2000337081281406,0.9351162888673668,FALSE,FALSE,FALSE,FALSE
f4,1,25,35_D4,35 evolved,10.694989130914754,3.796518063213974,1.470987084523073,0.05106303719895828,0.48974328739546774,0.9976980805774065,FALSE,FALSE,FALSE,FALSE
f4,1,35,35_D4,35 evolved,18.689536092622188,6.082153871940285,1.368540403055343,0.06681652038684709,0.2924407150321761,0.9993505527897172,FALSE,FALSE,FALSE,FALSE
f4,1,38,35_D4,35 evolved,22.138963418386496,7.217960458888725,1.3782205002355572,0.07410154534461948,0.30082483734242094,0.9997401450389222,FALSE,FALSE,FALSE,FALSE
f4,1,41,35_D4,35 evolved,2.5962922010235543,0.5975909594195815,0.920683672175249,0,0.8023499864690478,0.967053898002673,FALSE,FALSE,FALSE,FALSE
f4,1,42,35_D4,35 evolved,23.90973478059574,0.5143174912155211,0.17084901516832815,0.08480582047209552,0.2211581866522976,0.9416257640179222,FALSE,FALSE,FALSE,FALSE
f4,2,25,40_G11,40 evolved,10.745316480438072,3.8744555060412558,1.5004430831338273,0.05815685058042399,0.5031701099316989,0.9984278849584631,FALSE,FALSE,FALSE,FALSE
f4,2,35,40_G11,40 evolved,20.485130553228476,7.130594869178651,1.4644324063067617,0.07208689976472746,0.2952149209415694,0.9996010743271223,FALSE,FALSE,FALSE,FALSE
f4,2,38,40_G11,40 evolved,22.70778846477134,7.675419083278633,1.4300970810932754,0.07806421445173356,0.29057711327711333,0.9996378201335543,FALSE,FALSE,FALSE,FALSE
f4,2,41,40_G11,40 evolved,16.77850252104931,5.235319681996524,1.4141017719974955,0.166,0.41729148249286047,0.9955683776567038,FALSE,FALSE,FALSE,FALSE
f4,2,42,40_G11,40 evolved,60,4.507304301653256,0.4372759053465839,0.13678895190303353,0.5548119184329874,0.8252493338319153,TRUE,FALSE,FALSE,TRUE
f4,3,25,40_C5,40 evolved,10.856831722347849,3.893684121068182,1.493460807802368,0.05890449500500913,0.528944603394964,0.9987805362694893,FALSE,FALSE,FALSE,FALSE
f4,3,35,40_C5,40 evolved,17.062459979896648,5.6113992365409064,1.3817689377169342,0.0662729909068315,0.3385048934624309,0.999533461937812,FALSE,FALSE,FALSE,FALSE
f4,3,38,40_C5,40 evolved,19.319810699393848,6.5705879519085615,1.4340989960214334,0.0737154903766891,0.3165618115529929,0.9995475043794989,FALSE,FALSE,FALSE,FALSE
f4,3,41,40_C5,40 evolved,14.473538650020968,4.297870425865842,1.2856456829670369,0.0978586379904126,0.41663414289848816,0.9985921412553225,FALSE,FALSE,FALSE,FALSE
f4,3,42,40_C5,40 evolved,12.998561392947659,0.3083970558277973,0.17858284096514704,0.08368093712981417,0.2865384404970854,0.9915699085217504,FALSE,FALSE,FALSE,FALSE
f5,1,25,35_B6,35 evolved,10.536567597852706,3.692038129344597,1.4512422758444636,0.04963284466802843,0.5001083942754622,0.9974605985362535,FALSE,FALSE,FALSE,FALSE
f5,1,35,35_B6,35 evolved,60,18.36612609691198,1.3904084064607987,0.166,0.29609186478705984,0.9653318365849386,FALSE,FALSE,FALSE,TRUE
f5,1,38,35_B6,35 evolved,21.866578842147124,7.081431521960318,1.3683560622314381,0.07296704448329584,0.3008170172263707,0.9996361565435116,FALSE,FALSE,FALSE,FALSE
f5,1,41,35_B6,35 evolved,60,2.4631123511886046,0.3222074900792403,0.158,0.3686066533667034,0.7798301090724391,TRUE,FALSE,FALSE,TRUE
f5,1,42,35_B6,35 evolved,22.67755049544382,0.40711591610211534,0.1559090416794728,0.08409953717696324,0.21296602628148273,0.9423480087421494,FALSE,FALSE,FALSE,FALSE
f5,2,25,40_B2,40 evolved,10.473964008159369,3.8644161903265615,1.5395006414893362,0.06368262748198394,0.5252873562685173,0.9991053095119172,FALSE,FALSE,FALSE,FALSE
f5,2,35,40_B2,40 evolved,19.239703566025504,6.679566159198701,1.4654514255852578,0.07674683639525894,0.3133419976240076,0.9996005709416208,FALSE,FALSE,FALSE,FALSE
f5,2,38,40_B2,40 evolved,20.4015445046237,6.9889544162985935,1.4509745531851024,0.08069507954727978,0.31352145256125424,0.9994650573270916,FALSE,FALSE,FALSE,FALSE
f5,2,41,40_B2,40 evolved,14.421553398188616,4.591306037129318,1.3764129651336587,0.10295624092085716,0.4481226621962992,0.9978923116183446,FALSE,FALSE,FALSE,FALSE
f5,2,42,40_B2,40 evolved,3.980027819779799,0.8040520991234801,0.8301036502972394,0.022016736806302575,0.6784388164519447,0.9991147281879831,FALSE,FALSE,FALSE,FALSE
f5,3,25,40_D8,40 evolved,11.045457415719557,3.8882297809804003,1.4633609000695988,0.05527805310780965,0.5282456181291332,0.9985516831753571,FALSE,FALSE,FALSE,FALSE
f5,3,35,40_D8,40 evolved,60,18.48344848028391,1.388229898685594,0.156,0.329638500070205,0.9334065788253164,FALSE,FALSE,FALSE,TRUE
f5,3,38,40_D8,40 evolved,60,17.867285101305242,1.337152340087016,0.146,0.31924018833445955,0.9737315320660312,FALSE,FALSE,FALSE,TRUE
f5,3,41,40_D8,40 evolved,15.765952989700216,4.3000662570392025,1.1924069860029602,0.10143170278388557,0.41692508765112485,0.9975760331751494,FALSE,FALSE,FALSE,FALSE
f5,3,42,40_D8,40 evolved,14.581839217513007,0.3058942718724269,0.16883085233867448,0.08491982649083951,0.27515149617558693,0.9855073337515412,FALSE,FALSE,FALSE,FALSE
f6,1,25,40_B8,40 evolved,10.736401123919395,3.670594508802621,1.4249153389621287,0.057382786317468945,0.5205227426647225,0.997822334584786,FALSE,FALSE,FALSE,FALSE
f6,1,35,40_B8,40 evolved,17.497667484904074,5.862146483606668,1.4128957181685267,0.07279790486531428,0.30745614060818155,0.9995464122757259,FALSE,FALSE,FALSE,FALSE
f6,1,38,40_B8,40 evolved,21.43970822153245,6.688286278768393,1.3257228606440987,0.07789127456846817,0.323388873578032,0.9995703907666506,FALSE,FALSE,FALSE,FALSE
f6,1,41,40_B8,40 evolved,60,17.085737570272588,1.2990491713515058,0.16,0.4739155556969331,0.9447630221242767,FALSE,FALSE,FALSE,TRUE
f6,1,42,40_B8,40 evolved,60,2.8511598463924415,0.32076830214958907,0.13069097905675964,0.4257854183360556,0.8401860760706199,TRUE,FALSE,FALSE,TRUE
f7,1,25,40_C7,40 evolved,11.188103615389448,4.04521972239955,1.5083934195379203,0.062135908359609686,0.5179066098919057,0.99908294731121,FALSE,FALSE,FALSE,FALSE
f7,1,35,40_C7,40 evolved,60,17.709314450864007,1.3426209633909336,0.162,0.3214112990455544,0.9503706183064334,FALSE,FALSE,FALSE,TRUE
f7,1,38,40_C7,40 evolved,23.362375301215945,6.601903756985186,1.2037340479699938,0.07338601240161126,0.32036339729565044,0.9995448963424445,FALSE,FALSE,FALSE,FALSE
f7,1,41,40_C7,40 evolved,60,18.15536968996928,1.3663579793312852,0.156,0.5239704558999834,0.9019337050199303,FALSE,FALSE,FALSE,TRUE
f7,1,42,40_C7,40 evolved,15.815262407133467,0.6755882353217036,0.2533280578098456,0.08245811763939861,0.29151997205566854,0.9904094663515242,FALSE,FALSE,FALSE,FALSE
