well,block,test_temperature,strain,evolution_history,mu,r2,K,t_mid,low_r2,fit_fail
f5,1,42,35_B6,35 evolved,8.896467565100282,0.8806411276721926,0.1567525016007586,0.045873030979543906,TRUE,FALSE
f5,2,25,40_B2,40 evolved,9.13276045349984,0.997261833224144,1.5678193048661384,0.5183698938933374,FALSE,FALSE
f5,2,35,40_B2,40 evolved,16.799349802597398,0.9974345488292127,1.4711171936722145,0.3049156531784712,FALSE,FALSE
f5,2,38,40_B2,40 evolved,17.6300990640079,0.9969182161630081,1.4562821157171817,0.30464124140474214,FALSE,FALSE
f5,2,41,40_B2,40 evolved,11.513547375764809,0.9922396997812429,1.3935139969349146,0.43135072898536575,FALSE,FALSE
f5,2,42,40_B2,40 evolved,3.5665845302725634,0.9989558092435834,0.8860532382853847,0.7019472314915133,FALSE,FALSE
f5,3,25,40_D8,40 evolved,9.752564987019174,0.9968570128857676,1.486426374311479,0.5221290991079556,FALSE,FALSE
f5,3,35,40_D8,40 evolved,50,0.9180657752381356,1.383840624354311,0.3158452904534768,TRUE,FALSE
f5,3,38,40_D8,40 evolved,50,0.9599182224188352,1.3340517809950778,0.3069883037191024,FALSE,FALSE
f5,3,41,40_D8,40 evolved,12.252282874834702,0.9906465709012051,1.2054949936630537,0.3981064833167997,FALSE,FALSE
f5,3,42,40_D8,40 evolved,6.109680679759201,0.9437270816492849,0.17211819036163747,0.07399520799811175,TRUE,FALSE
f6,1,25,40_B8,40 evolved,9.400992486227342,0.9960284766820748,1.4496778305937261,0.514046817427323,FALSE,FALSE
f6,1,35,40_B8,40 evolved,15.35120969355435,0.9977317166164128,1.418862896935225,0.2986101317779167,FALSE,FALSE
f6,1,38,40_B8,40 evolved,18.293256071524304,0.9964522303643195,1.3308566841221685,0.3143377542108692,FALSE,FALSE
f6,1,41,40_B8,40 evolved,50,0.9033794983114304,1.2844645473837781,0.45109891848456,TRUE,FALSE
f6,1,42,40_B8,40 evolved,50,0.5390198327727378,0.29421942534070905,0.2528981388875251,TRUE,FALSE
f7,1,25,40_C7,40 evolved,9.79663738675909,0.9971422455077019,1.5320156629915567,0.5107244823939925,FALSE,FALSE
f7,1,35,40_C7,40 evolved,50,0.9335611314174544,1.3382571000262247,0.3071978107006967,TRUE,FALSE
f7,1,38,40_C7,40 evolved,19.79798266750287,0.9959559632939299,1.2081041534130699,0.31163039417986765,FALSE,FALSE
f7,1,41,40_C7,40 evolved,50,0.8551604714572606,1.3505565675462698,0.5026990405978646,TRUE,FALSE
f7,1,42,40_C7,40 evolved,7.792911434119889,0.9586528385247381,0.2582945583376886,0.18815290606439075,FALSE,FALSE
f7,2,25,40_F4,40 evolved,9.408140322186554,0.9968106459154719,1.5441509302374201,0.5082905633430853,FALSE,FALSE
f7,2,35,40_F4,40 evolved,15.310456920097545,0.9978492556373731,1.4664154688761588,0.32230376373565794,FALSE,FALSE
f7,2,38,40_F4,40 evolved,17.271281073395972,0.9974017812418977,1.4436882393941826,0.302073825242922,FALSE,FALSE
f7,2,41,40_F4,40 evolved,13.322870742457868,0.9939203542908864,1.4136274907262818,0.38591129409137714,FALSE,FALSE
f7,2,42,40_F4,40 evolved,5.972090875871709,0.9854914437348906,0.3327547160274909,0.2860152808456502,FALSE,FALSE
f7,3,25,35_D2,35 evolved,9.769083528081225,0.9967727525401073,1.495924966897818,0.4898726967258462,FALSE,FALSE
f7,3,35,35_D2,35 evolved,16.572250035911516,0.9978653336364911,1.3824175010220614,0.2977116017569535,FALSE,FALSE
f7,3,38,35_D2,35 evolved,19.094921550254877,0.9973636727149812,1.4045317430019995,0.292407648852055,FALSE,FALSE
f7,3,41,35_D2,35 evolved,4.663622753083811,0.9953766852852807,1.0997892133561356,0.5713480818958141,FALSE,FALSE
f7,3,42,35_D2,35 evolved,7.845398654163485,0.8824124201494994,0.1353188795802842,-0.009564481368011411,TRUE,FALSE
f8,2,25,35_G9,35 evolved,9.71162821703357,0.9966856396405477,1.4882426387020544,0.48166164166934705,FALSE,FALSE
f8,2,35,35_G9,35 evolved,50,0.9471066819937927,1.3423764140389214,0.30304199995872944,TRUE,FALSE
f8,2,38,35_G9,35 evolved,19.298367969698738,0.9973132811062159,1.3964148528526654,0.2917964974546393,FALSE,FALSE
f8,2,41,35_G9,35 evolved,4.132279473088151,0.9965449656753526,1.3544119702149022,0.6852003079623135,FALSE,FALSE
f8,2,42,35_G9,35 evolved,7.855558997665568,0.8760461585227096,0.13320312936084647,-0.006868308375268699,TRUE,FALSE
f8,3,25,40_G5,40 evolved,9.713273845188024,0.9968851668179557,1.4878959040685484,0.5303971032106687,FALSE,FALSE
f8,3,35,40_G5,40 evolved,15.980970840402014,0.9978215688489807,1.426748677057562,0.3224133665543492,FALSE,FALSE
f8,3,38,40_G5,40 evolved,18.01385352630237,0.9971697954614752,1.3991201539790714,0.3102669008042586,FALSE,FALSE
f8,3,41,40_G5,40 evolved,50,0.8582089983479944,1.234452788339774,0.4601328737315922,TRUE,FALSE
f8,3,42,40_G5,40 evolved,5.993418106962014,0.9378532955660975,0.17522954499545437,0.08260985239225806,TRUE,FALSE
f9,2,25,35_F6,35 evolved,9.587488540490195,0.9964530881358692,1.4844502372774047,0.4910376776570321,FALSE,FALSE
f9,2,35,35_F6,35 evolved,16.725058615623787,0.9974225101198115,1.3603319625706556,0.30581319901237447,FALSE,FALSE
f9,2,38,35_F6,35 evolved,50,0.9397376984507776,1.4054761103614735,0.28785664343303585,TRUE,FALSE
f9,2,41,35_F6,35 evolved,5.561112430512065,0.9972442778995393,1.3362025708704752,0.57052263394898,FALSE,FALSE
f9,2,42,35_F6,35 evolved,7.598480748450678,0.8790144763998292,0.1324699232878879,-0.007778669959479648,TRUE,FALSE
g10,1,25,40_G9,40 evolved,9.730001564112545,0.9972631487336848,1.531887505210437,0.46921345474386966,FALSE,FALSE
g10,1,35,40_G9,40 evolved,18.042899706060993,0.9980634870226638,1.5004281625394127,0.25582532107976746,FALSE,FALSE
g10,1,38,40_G9,40 evolved,20.224828533339068,0.99784018106633,1.4526384114035076,0.262933339697233,FALSE,FALSE
g10,1,41,40_G9,40 evolved,14.352992416492155,0.9937242107476773,1.3971756242232731,0.3578526849385986,FALSE,FALSE
g10,1,42,40_G9,40 evolved,5.423357819230204,0.9988776578755196,1.033008202071457,0.5007102625778563,FALSE,FALSE
g10,3,25,35_F2,35 evolved,9.786644691487759,0.9966216086947625,1.500022876871763,0.48999687502729916,FALSE,FALSE
g10,3,35,35_F2,35 evolved,16.713973657537164,0.9978070434263222,1.3701983910421611,0.2985086278872454,FALSE,FALSE
g10,3,38,35_F2,35 evolved,50,0.9451884246730975,1.40216094150376,0.2957030084815382,TRUE,FALSE
g10,3,41,35_F2,35 evolved,14.068367183975472,0.9897357079067266,1.2358812075720336,0.3837433198330211,FALSE,FALSE
g10,3,42,35_F2,35 evolved,8.320181285510484,0.8857496562751586,0.1546839293860548,0.03118809274669565,TRUE,FALSE
g2,1,25,35_G11,35 evolved,9.470502941735012,0.9957671805492921,1.360128463891871,0.5039500445814911,FALSE,FALSE
g2,1,35,35_G11,35 evolved,16.580932963633504,0.9977545070448118,1.3942014689959514,0.28636680722835706,FALSE,FALSE
g2,1,38,35_G11,35 evolved,19.040503972537156,0.9975355694377466,1.3946647715782599,0.29202134564151855,FALSE,FALSE
g2,1,41,35_G11,35 evolved,4.232010461041241,0.9748274098277022,0.4861422484381657,0.41424256560527517,FALSE,FALSE
g2,1,42,35_G11,35 evolved,9.09651861563691,0.8783046293970167,0.15954445035970938,0.04615653931603506,TRUE,FALSE
g2,3,25,40_E7,40 evolved,9.717898890151645,0.9966909024475484,1.4725195307053636,0.49927862061346867,FALSE,FALSE
g2,3,35,40_E7,40 evolved,16.768999477640516,0.9976834887652073,1.4157926314097418,0.30237816893715147,FALSE,FALSE
g2,3,38,40_E7,40 evolved,19.160226395943887,0.9967351064490954,1.3928722663405562,0.300000736448076,FALSE,FALSE
g2,3,41,40_E7,40 evolved,17.08771232479148,0.992682835558052,1.193141861897727,0.33058358940082133,FALSE,FALSE
g2,3,42,40_E7,40 evolved,6.188105721855041,0.9326507529527024,0.15697991144518533,0.04493738967833517,TRUE,FALSE
g3,2,25,35_G9,35 evolved,9.616074384658932,0.9966220039085621,1.4732223005051719,0.4852025330780148,FALSE,FALSE
g3,2,35,35_G9,35 evolved,16.682713155571918,0.997556805669327,1.3762334433439536,0.3079420490370908,FALSE,FALSE
g3,2,38,35_G9,35 evolved,18.943014861247068,0.9975375536417468,1.4127878260412103,0.2915045405860024,FALSE,FALSE
g3,2,41,35_G9,35 evolved,4.181172524328983,0.9723476349674306,0.6064027319750699,0.4598136981882572,FALSE,FALSE
g3,2,42,35_G9,35 evolved,7.526336607401656,0.8689790304161151,0.13236629055792815,-0.003303911784083091,TRUE,FALSE
g3,3,25,35_E7,35 evolved,9.516411719890366,0.9963770770540754,1.4664357161771868,0.503244850886813,FALSE,FALSE
g3,3,35,35_E7,35 evolved,16.713632598569674,0.9979422207218103,1.382738601165316,0.29124740123253934,FALSE,FALSE
g3,3,38,35_E7,35 evolved,20.113071284664105,0.9963502709741492,1.3800843318721605,0.2926038381537515,FALSE,FALSE
g3,3,41,35_E7,35 evolved,13.448270903633395,0.9931563307881088,1.2131732001646496,0.3620801611078917,FALSE,FALSE
g3,3,42,35_E7,35 evolved,7.698206244364699,0.8803462282549314,0.12944375744351386,-0.031722806855870554,TRUE,FALSE
g4,1,25,35_B6,35 evolved,9.542559854639507,0.9963608377618947,1.430212524619966,0.49413222691851305,FALSE,FALSE
g4,1,35,35_B6,35 evolved,16.638822787402212,0.997681710351107,1.3556397383460697,0.2887189798040913,FALSE,FALSE
g4,1,38,35_B6,35 evolved,19.177500481323708,0.9973816445501639,1.3823663559732822,0.2912665678944847,FALSE,FALSE
g4,1,41,35_B6,35 evolved,6.010480459378184,0.9818296415213522,0.325831688801488,0.25550539632760755,FALSE,FALSE
g4,1,42,35_B6,35 evolved,9.43716307854903,0.8952581161655753,0.17489805092954822,0.07017736123373507,TRUE,FALSE
g4,3,25,40_C5,40 evolved,9.592189860228325,0.9970532011123677,1.524646172027127,0.5224828169093769,FALSE,FALSE
g4,3,35,40_C5,40 evolved,15.279366963549894,0.99782082215471,1.4321249278814352,0.32589592310153137,FALSE,FALSE
g4,3,38,40_C5,40 evolved,16.680348371842403,0.9975979221829457,1.4582671146533843,0.3058250582860048,FALSE,FALSE
g4,3,41,40_C5,40 evolved,14.304054426002905,0.993531995821677,1.2891741600958617,0.35777614891200277,FALSE,FALSE
g4,3,42,40_C5,40 evolved,5.884152895635653,0.954280101208112,0.18469028172715776,0.09965567772075754,FALSE,FALSE
g5,2,25,40_F4,40 evolved,9.474301336109425,0.9970054388840962,1.572181027470196,0.5004364670953128,FALSE,FALSE
g5,2,35,40_F4,40 evolved,15.944715520717269,0.9969884691317937,1.442634535327015,0.3186432151968387,FALSE,FALSE
g5,2,38,40_F4,40 evolved,16.95293104361352,0.9975972435663689,1.4630574654577821,0.30369692893672834,FALSE,FALSE
g5,2,41,40_F4,40 evolved,12.803746361265041,0.9930428118794021,1.3615036535888323,0.4019561150758544,FALSE,FALSE
g5,2,42,40_F4,40 evolved,5.789234282965537,0.9859559943889991,0.34242321773431605,0.2936998699107768,FALSE,FALSE
g5,3,25,40_F6,40 evolved,9.738836552615961,0.9964619935136322,1.510574359977262,0.4851075798697961,FALSE,FALSE
g5,3,35,40_F6,40 evolved,16.663427454288772,0.9978426438712605,1.382083117685007,0.2983548295380921,FALSE,FALSE
g5,3,38,40_F6,40 evolved,19.391254463738253,0.9970792011968248,1.403278046669785,0.28873114526411636,FALSE,FALSE
g5,3,41,40_F6,40 evolved,50,0.910842974585159,1.2733782012451267,0.34138597139150106,TRUE,FALSE
g5,3,42,40_F6,40 evolved,7.1234207480036655,0.9120502103408734,0.16131383678150174,0.05139999230939665,TRUE,FALSE
g6,1,25,40_D2,40 evolved,9.699537204335494,0.9967563640078373,1.5052182955455473,0.5240078670266703,FALSE,FALSE
g6,1,35,40_D2,40 evolved,15.480829606998784,0.9972900480723552,1.3543976307656795,0.32109233122680036,FALSE,FALSE
g6,1,38,40_D2,40 evolved,18.62350844456326,0.9963463311969898,1.3773169689634583,0.30879500054222103,FALSE,FALSE
g6,1,41,40_D2,40 evolved,8.438053405508777,0.9869287924123505,1.3365974379432892,0.5422113813529437,FALSE,FALSE
g6,1,42,40_D2,40 evolved,7.7926654511605005,0.9402747076624078,0.22118956280675622,0.14330640310081386,TRUE,FALSE
g6,2,25,35_F6,35 evolved,9.659034631251341,0.9966713948389044,1.4961102989973138,0.4856621494933914,FALSE,FALSE
g6,2,35,35_F6,35 evolved,16.726141839772872,0.9975455400834395,1.3950786065554597,0.30466819818601937,FALSE,FALSE
g6,2,38,35_F6,35 evolved,19.04981359800755,0.9974480361616453,1.4161145154877244,0.2940932148121626,FALSE,FALSE
g6,2,41,35_F6,35 evolved,3.5506115926554354,0.9837379466198324,0.9750570250855879,0.6502467810285225,FALSE,FALSE
g6,2,42,35_F6,35 evolved,7.740327775617908,0.8697856307665852,0.1289411427627269,-0.017091987602181623,TRUE,FALSE
g7,1,25,40_G9,40 evolved,9.70572090272267,0.9973635874972704,1.5247244149763826,0.4698774172799999,FALSE,FALSE
g7,1,35,40_G9,40 evolved,18.20963581051735,0.9978219983605927,1.4435847048299497,0.2595411629920337,FALSE,FALSE
g7,1,38,40_G9,40 evolved,20.34252690561852,0.9976352226876773,1.4581169158486662,0.2620968933492644,FALSE,FALSE
g7,1,41,40_G9,40 evolved,13.20580872352362,0.9938036574957103,1.3949985743070186,0.37871837433048255,FALSE,FALSE
g7,1,42,40_G9,40 evolved,5.783252866797407,0.9981201902617773,0.5778924873330802,0.3961556198393844,FALSE,FALSE
g7,3,25,35_C5,35 evolved,9.669772153257709,0.9965651990504268,1.5020098735260978,0.4976282782631157,FALSE,FALSE
g7,3,35,35_C5,35 evolved,16.465612874037674,0.997927151148667,1.3925684525534203,0.29702336344363645,FALSE,FALSE
g7,3,38,35_C5,35 evolved,19.072511393568153,0.9973197471051778,1.3796660712123268,0.2993332447373827,FALSE,FALSE
g7,3,41,35_C5,35 evolved,13.09193723827363,0.9918796298618064,1.2147452414228788,0.3784178105177785,FALSE,FALSE
g7,3,42,35_C5,35 evolved,9.608806596543783,0.9068755525816267,0.1948620646457488,0.0969917116125304,TRUE,FALSE
g8,1,25,35_G11,35 evolved,9.750555256408443,0.9966626507918857,1.5042752852963943,0.48049895444533136,FALSE,FALSE
g8,1,35,35_G11,35 evolved,16.607776282687325,0.9977351053727361,1.3701108955715986,0.28771575493744217,FALSE,FALSE
g8,1,38,35_G11,35 evolved,18.931656946050314,0.9973398425493407,1.371808787091656,0.2926301985557239,FALSE,FALSE
g8,1,41,35_G11,35 evolved,2.8521513628050776,0.9904108451869922,2.2402752194679096,1.1051342801483495,FALSE,FALSE
g8,1,42,35_G11,35 evolved,10.068969878796485,0.8875428682946288,0.1996099138330466,0.09664276745576748,TRUE,FALSE
g8,2,25,35_E9,35 evolved,9.647322128187952,0.9963091312254796,1.4754622632724141,0.501209403908902,FALSE,FALSE
g8,2,35,35_E9,35 evolved,16.715220160907954,0.9975328702695452,1.3758990765108685,0.3048172469704855,FALSE,FALSE
g8,2,38,35_E9,35 evolved,19.221845779398592,0.9974535983769943,1.3938532307093128,0.2911796583558699,FALSE,FALSE
g8,2,41,35_E9,35 evolved,3.147587647665177,0.9895580407922309,1.596125242971653,0.8949524463009618,FALSE,FALSE
g8,2,42,35_E9,35 evolved,7.865863667229381,0.8718967900051471,0.13474653595470473,-0.005238568973179769,TRUE,FALSE
g8,3,25,40_B6,40 evolved,9.885617001759078,0.99701503894576,1.5172482715988502,0.5204411807859419,FALSE,FALSE
g8,3,35,40_B6,40 evolved,15.664278531658578,0.9976042285592475,1.353636961475506,0.3272164049834241,FALSE,FALSE
g8,3,38,40_B6,40 evolved,17.93420609253396,0.9968615133423768,1.3269430950612504,0.3138572484143709,FALSE,FALSE
g8,3,41,40_B6,40 evolved,14.918601674767265,0.9911886294020495,1.2060047515017656,0.38934620140831827,FALSE,FALSE
g8,3,42,40_B6,40 evolved,6.47739189325367,0.933816295558193,0.16555041427804876,0.07143045554610163,TRUE,FALSE
g9,1,25,35_D4,35 evolved,9.736342969059589,0.996624629428252,1.4999369050833389,0.4789986563299443,FALSE,FALSE
g9,1,35,35_D4,35 evolved,16.66790944770014,0.9977384332219498,1.3831125852426913,0.28677281086864,FALSE,FALSE
g9,1,38,35_D4,35 evolved,19.244519436040715,0.9973012129673865,1.3691561188721186,0.2920825432183381,FALSE,FALSE
g9,1,41,35_D4,35 evolved,50,0.688053583426453,0.8066914771867154,0.48151438270414687,TRUE,FALSE
g9,1,42,35_D4,35 evolved,8.762818681043608,0.8786645755419461,0.16127468018841717,0.07241855646938022,TRUE,FALSE
